Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20200920_185321;-0.773;3.649;8.404;-0.012;-0.001;-0.355;
20200920_185321;-0.814;2.777;8.808;0.083;-0.045;-0.929;
20200920_185321;-1.367;2.346;9.838;0.111;-0.170;-1.288;
20200920_185321;-1.961;2.727;8.648;0.219;-0.275;-1.503;
20200920_185321;-1.527;1.611;12.869;0.393;-0.347;-0.862;
20200920_185321;-1.516;2.502;9.531;0.256;-0.273;-0.733;
20200920_185321;-2.148;3.622;9.218;0.312;-0.309;-0.631;
20200920_185322;-3.187;2.282;9.184;0.287;-0.313;-0.503;
20200920_185322;-2.057;5.279;7.740;0.290;-0.419;-0.022;
20200920_185322;-0.582;4.997;7.353;0.146;-0.273;0.565;
20200920_185322;-1.020;4.858;8.504;-0.000;-0.198;0.551;
20200920_185322;-0.771;3.859;8.066;0.076;-0.293;0.424;
20200920_185322;-3.694;1.322;10.645;-0.032;-0.295;0.655;
20200920_185322;-2.344;4.266;8.796;-0.074;-0.136;1.470;
20200920_185322;-1.410;4.927;6.965;-0.033;0.005;2.039;
20200920_185322;-0.105;5.464;8.619;-0.000;0.210;2.269;
20200920_185323;2.339;1.717;11.140;0.226;0.263;2.020;
20200920_185323;4.056;2.591;6.958;0.350;0.439;0.753;
20200920_185323;4.554;2.626;8.198;0.227;0.342;-0.946;
20200920_185323;0.115;3.558;9.725;0.051;0.283;-0.710;
20200920_185323;-0.816;3.304;8.499;-0.029;0.168;-0.066;
20200920_185323;0.706;2.919;7.515;0.053;0.160;0.429;
20200920_185323;-0.620;3.606;9.653;0.010;0.234;0.549;
20200920_185323;0.206;4.053;8.701;0.055;0.189;0.336;
20200920_185323;0.201;3.891;5.842;0.141;0.255;0.135;
20200920_185324;1.302;3.309;10.271;0.080;0.266;0.026;
20200920_185324;1.798;3.986;9.476;0.037;0.210;-0.204;
20200920_185324;0.455;3.802;9.701;0.082;0.229;-0.174;
20200920_185324;-0.086;4.597;9.474;0.056;0.140;-0.238;
20200920_185324;-1.293;4.669;7.740;0.028;0.115;-0.198;
20200920_185324;0.134;3.584;9.175;0.127;0.079;-0.147;
20200920_185324;0.912;4.329;8.808;0.110;-0.028;-0.726;
20200920_185324;0.615;3.788;10.635;0.051;-0.187;-0.998;
20200920_185324;0.168;4.748;7.475;0.196;-0.307;-0.942;
20200920_185324;-4.113;4.992;9.534;0.075;-0.376;-0.027;
20200920_185325;-2.231;4.575;4.764;0.038;-0.260;1.095;
20200920_185325;0.000;4.159;4.539;-0.025;0.004;1.312;
20200920_185325;-0.517;5.164;14.315;-0.296;0.063;0.643;
20200920_185325;0.007;3.989;8.940;-0.063;0.070;0.129;
20200920_185325;1.008;3.326;7.982;-0.137;0.067;-0.097;
20200920_185325;-0.424;2.579;7.034;0.022;0.148;0.209;
20200920_185325;-1.259;5.198;9.483;-0.023;0.041;0.130;
20200920_185325;-0.620;7.973;9.594;-0.003;0.094;0.351;
20200920_185325;0.163;1.918;11.734;-0.026;0.014;0.476;
20200920_185325;0.326;3.812;7.987;-0.003;0.190;0.531;
20200920_185326;-0.299;3.958;11.885;0.030;0.202;0.092;
20200920_185326;0.800;2.052;13.906;-0.082;0.227;-0.113;
20200920_185326;0.067;-2.614;8.243;0.142;0.210;-0.129;
20200920_185326;1.784;8.813;12.100;0.104;0.179;-0.178;
20200920_185326;1.690;3.120;5.660;-0.133;0.113;-0.383;
20200920_185326;1.410;1.666;6.337;0.141;0.106;-0.538;
20200920_185326;0.402;5.080;10.867;-0.062;0.012;-0.333;
20200920_185326;0.091;3.268;9.105;-0.121;0.019;-0.359;
20200920_185326;-1.923;4.125;12.186;-0.019;0.004;0.035;
20200920_185327;-1.176;3.790;7.539;0.095;0.087;0.243;
20200920_185327;-0.019;1.604;9.629;0.164;0.049;-0.034;
20200920_185327;0.713;2.796;4.990;0.035;0.084;-0.205;
20200920_185327;-0.211;7.341;10.211;-0.097;0.104;-0.304;
20200920_185327;1.058;3.297;7.671;-0.009;0.103;-0.423;
20200920_185327;1.156;1.604;-0.596;0.581;0.098;-0.668;
20200920_185327;-2.519;8.691;4.108;-0.263;-0.151;-0.701;
20200920_185327;-0.812;5.612;1.882;0.098;-0.149;-0.939;
20200920_185327;-3.311;8.296;2.701;-0.406;-0.252;-0.536;
20200920_185327;-1.662;3.948;9.062;0.309;-0.259;-0.605;
20200920_185328;-2.492;2.796;9.462;-0.012;-0.372;-0.172;
20200920_185328;-1.216;5.878;9.632;0.232;-0.337;0.043;
20200920_185328;-1.937;5.878;8.181;0.093;-0.374;0.017;
20200920_185328;-0.795;4.511;6.273;0.051;-0.349;0.246;
20200920_185328;-1.384;4.678;10.386;0.005;-0.272;0.412;
20200920_185328;-0.443;5.454;4.937;0.086;-0.191;0.753;
20200920_185328;-1.911;3.026;8.420;-0.303;-0.060;0.758;
20200920_185328;0.160;2.816;7.140;0.047;0.083;0.796;
20200920_185328;1.336;5.279;2.528;-0.121;0.176;0.484;
20200920_185329;-1.731;0.225;19.199;0.343;0.248;0.462;
20200920_185329;-0.369;2.028;12.802;0.021;0.309;0.314;
20200920_185329;2.564;2.327;8.686;-0.240;0.270;-0.116;
20200920_185329;2.291;5.693;7.199;0.189;0.204;-0.549;
20200920_185329;-1.235;1.568;12.306;0.186;0.152;-0.650;
20200920_185329;0.596;2.768;5.550;-0.065;-0.087;-0.360;
20200920_185329;-1.906;6.033;10.788;0.056;-0.180;-0.232;
20200920_185329;1.348;-4.994;23.099;0.314;-0.300;-0.095;
20200920_185329;-4.618;2.428;9.048;-0.454;-0.382;0.803;
20200920_185329;0.113;10.697;-2.732;0.192;-0.443;0.577;
20200920_185330;1.132;1.626;33.052;1.721;0.107;0.676;
20200920_185330;-2.107;1.899;12.646;0.307;-0.192;1.129;
20200920_185330;-2.523;-5.679;23.624;0.425;0.054;0.804;
20200920_185330;-13.008;12.831;17.854;0.558;0.231;0.174;
20200920_185330;-2.392;8.128;10.731;1.292;0.257;1.719;
20200920_185330;0.318;-14.559;9.206;-0.016;0.329;0.420;
20200920_185330;6.558;8.095;-4.934;-4.793;-0.214;-0.362;
20200920_185330;-0.613;0.065;12.349;0.583;0.576;0.378;
20200920_185330;1.975;3.761;14.892;0.061;0.360;0.450;
20200920_185330;3.163;2.636;6.531;0.157;0.495;-0.076;
20200920_185331;2.674;2.677;8.466;0.167;0.320;-0.688;
20200920_185331;0.218;4.044;11.487;0.152;0.334;-0.659;
20200920_185331;-1.590;4.015;10.027;0.037;0.004;-0.677;
20200920_185331;-0.558;4.666;7.602;-0.052;0.065;0.087;
20200920_185331;0.421;3.970;9.419;-0.042;-0.027;-0.073;
20200920_185331;-0.309;3.838;7.125;0.079;-0.111;-0.126;
20200920_185331;-1.226;2.971;10.046;-0.079;-0.063;0.124;
20200920_185331;1.918;4.441;7.235;-0.124;0.015;0.006;
20200920_185331;-0.632;4.918;8.279;-0.063;0.025;0.083;
20200920_185332;0.795;4.046;9.402;-0.064;0.036;0.043;
20200920_185332;-1.238;3.857;10.230;-0.002;0.090;0.160;
20200920_185332;0.615;4.123;6.325;0.061;0.111;0.166;
20200920_185332;-0.373;4.154;9.021;0.014;0.185;-0.051;
20200920_185332;-0.024;3.972;9.313;-0.036;0.135;-0.301;
20200920_185332;0.508;3.630;8.509;0.057;0.048;-0.437;
20200920_185332;0.347;2.902;10.257;0.065;-0.080;-0.573;
20200920_185332;-1.650;4.779;8.612;0.107;-0.227;-0.465;
20200920_185332;-0.441;3.962;7.676;0.082;-0.265;0.038;
20200920_185333;-1.039;4.300;8.487;0.089;-0.199;0.200;
20200920_185333;0.326;3.613;7.034;0.026;-0.176;0.176;
20200920_185333;-0.500;4.334;7.104;0.054;-0.071;0.397;
20200920_185333;0.278;4.750;8.571;0.055;0.033;0.510;
20200920_185333;0.843;3.620;7.161;0.016;0.104;0.214;
20200920_185333;1.293;2.540;4.796;-0.061;0.125;-0.101;
20200920_185333;-0.589;3.005;8.983;-0.016;0.047;-0.114;
20200920_185333;0.622;0.165;10.376;0.089;0.012;-0.081;
20200920_185333;-1.130;5.054;10.195;0.019;-0.006;-0.062;
20200920_185333;1.065;4.808;9.792;-0.020;-0.072;-0.241;
20200920_185334;-1.453;4.583;7.092;0.010;-0.109;-0.003;
20200920_185334;-0.821;3.053;8.820;-0.056;-0.082;0.303;
20200920_185334;-0.795;5.674;6.440;-0.038;-0.043;0.457;
20200920_185334;0.512;4.606;7.796;0.018;0.064;0.339;
20200920_185334;-0.591;4.324;9.946;0.027;0.144;0.214;
20200920_185334;-0.802;4.353;7.858;0.062;0.188;0.275;
20200920_185334;0.160;3.469;8.104;0.037;0.214;-0.017;
20200920_185334;0.912;4.494;7.305;0.108;0.168;-0.381;
20200920_185334;0.436;3.376;8.614;0.007;0.031;-0.538;
20200920_185335;-1.331;4.764;7.889;-0.011;-0.141;-0.322;
20200920_185335;0.057;5.507;8.698;-0.013;-0.212;-0.116;
20200920_185335;-1.410;4.800;10.144;-0.035;-0.075;0.385;
20200920_185335;-0.692;4.772;8.921;0.073;0.027;0.420;
20200920_185335;0.728;4.116;7.286;-0.015;0.106;0.285;
20200920_185335;0.575;4.008;9.029;-0.010;0.259;0.071;
20200920_185335;-0.096;3.871;8.212;-0.013;0.136;-0.375;
20200920_185335;-0.124;4.492;8.739;0.042;0.009;-0.572;
20200920_185335;1.602;3.792;7.894;0.028;-0.080;-0.422;
20200920_185335;0.457;2.720;18.306;-0.206;-0.111;-0.173;
20200920_185336;-2.739;4.865;5.454;0.029;-0.212;-0.083;
20200920_185336;-0.177;3.498;7.676;0.063;-0.150;0.249;
20200920_185336;-0.079;4.166;8.464;0.114;-0.042;0.455;
20200920_185336;-0.103;4.197;8.930;-0.016;0.010;0.114;
20200920_185336;-0.266;3.795;9.766;-0.039;0.034;0.225;
20200920_185336;0.807;3.077;10.740;-0.023;0.113;0.090;
20200920_185336;-0.424;4.779;9.720;-0.036;0.037;-0.183;
20200920_185336;-0.912;5.291;11.360;-0.094;-0.033;-0.258;
20200920_185336;-0.718;5.227;7.063;-0.040;-0.107;0.027;
20200920_185336;-0.201;2.981;8.310;0.053;-0.020;0.164;
20200920_185337;0.235;5.480;8.416;0.052;0.050;0.223;
20200920_185337;0.462;2.229;10.611;-0.091;0.037;0.266;
20200920_185337;1.475;5.260;6.653;0.015;0.148;0.032;
20200920_185337;-0.108;2.727;10.420;0.010;0.123;-0.175;
20200920_185337;-0.366;3.752;8.940;-0.037;-0.028;-0.447;
20200920_185337;-1.420;4.697;9.206;-0.020;-0.114;-0.302;
20200920_185337;-0.670;5.660;9.002;-0.014;-0.151;-0.092;
20200920_185337;-0.148;5.049;9.163;0.065;-0.163;0.107;
20200920_185337;-0.907;5.119;10.104;-0.007;-0.099;0.189;
20200920_185338;0.802;4.949;6.941;0.126;-0.000;0.544;
20200920_185338;-0.069;3.687;9.938;0.124;0.089;0.174;
20200920_185338;0.871;5.112;7.518;-0.060;0.186;-0.169;
20200920_185338;-0.117;4.393;9.203;0.029;0.125;-0.087;
20200920_185338;0.170;4.147;9.309;-0.029;0.026;-0.108;
20200920_185338;-0.819;4.231;8.119;0.089;-0.014;-0.211;
20200920_185338;0.481;2.375;9.388;0.019;-0.080;-0.025;
20200920_185338;-0.476;3.639;6.290;-0.090;-0.012;-0.045;
20200920_185338;-0.606;6.333;-0.457;0.437;0.049;-0.019;
20200920_185339;0.852;2.112;13.599;0.077;-0.026;-0.179;
20200920_185339;0.910;-1.319;12.452;-0.164;-0.017;-0.047;
20200920_185339;-0.546;3.338;9.948;-0.097;-0.027;0.031;
20200920_185339;-0.508;3.651;9.392;-0.053;-0.018;0.014;
20200920_185339;-0.450;3.953;7.068;-0.037;-0.058;0.025;
20200920_185339;-0.196;5.253;4.276;0.145;-0.178;-0.041;
20200920_185339;0.790;4.894;3.400;0.086;-0.018;0.337;
20200920_185339;2.363;2.859;7.898;-0.130;-0.018;0.111;
20200920_185339;-0.232;2.480;12.040;-0.063;0.043;-0.044;
20200920_185339;0.383;4.791;8.574;0.005;0.071;0.079;
20200920_185340;-0.429;3.879;9.503;0.085;0.086;-0.043;
20200920_185340;1.130;5.057;8.329;0.043;0.010;-0.047;
20200920_185340;0.625;4.666;10.640;0.007;-0.072;-0.224;
20200920_185340;-1.949;2.976;9.237;0.131;0.017;0.047;
20200920_185340;-0.235;3.790;7.898;0.016;-0.040;0.015;
20200920_185340;1.109;3.807;8.545;-0.029;0.012;0.007;
20200920_185340;0.096;3.249;10.309;-0.009;0.001;-0.052;
20200920_185340;-0.503;5.351;6.347;0.003;-0.015;0.138;
20200920_185340;0.663;4.836;7.422;-0.018;0.087;0.081;
20200920_185341;-0.239;4.226;10.036;-0.002;0.058;-0.151;
20200920_185341;-2.421;3.656;8.377;0.039;0.088;-0.016;
20200920_185341;-0.433;2.243;11.535;-0.105;0.012;0.025;
20200920_185341;0.752;3.864;9.917;0.056;-0.015;-0.173;
20200920_185341;0.833;3.644;7.748;0.004;-0.019;-0.234;
20200920_185341;-0.893;4.530;5.382;0.140;-0.109;-0.262;
20200920_185341;-3.608;3.625;9.041;-0.034;-0.153;0.108;
20200920_185341;0.084;2.073;9.213;-0.124;-0.064;0.495;
20200920_185341;-0.836;4.824;8.329;0.054;0.015;0.187;
20200920_185342;-0.242;4.887;6.879;0.152;0.047;0.146;
20200920_185342;-0.431;2.880;9.673;-0.068;0.010;0.092;
20200920_185342;0.893;5.069;7.209;-0.055;0.017;-0.102;
20200920_185342;-1.183;4.796;8.696;-0.167;-0.043;-0.090;
20200920_185342;-0.769;4.767;8.114;-0.064;-0.100;0.061;
20200920_185342;-0.297;4.231;9.977;-0.037;0.062;0.314;
20200920_185342;-0.012;3.335;7.748;-0.007;0.152;0.235;
20200920_185342;1.403;3.802;10.458;-0.108;0.125;-0.077;
20200920_185342;1.010;3.021;8.351;0.032;0.122;-0.338;
20200920_185342;-0.891;3.706;10.858;-0.081;-0.011;-0.256;
20200920_185343;0.464;3.467;8.698;-0.023;0.006;0.062;
20200920_185343;-1.106;5.392;9.141;0.037;0.058;0.210;
20200920_185343;0.273;2.418;11.404;-0.030;0.068;-0.089;
20200920_185343;0.797;4.484;7.379;0.017;-0.004;-0.305;
20200920_185343;0.606;3.747;10.930;0.096;-0.087;-0.184;
20200920_185343;-1.283;4.180;10.501;-0.018;-0.091;0.179;
20200920_185343;-0.766;3.740;7.163;0.042;-0.052;0.292;
20200920_185343;0.062;3.967;5.696;-0.074;0.017;0.105;
20200920_185343;-1.159;3.170;12.378;0.160;-0.036;-0.125;
20200920_185344;-0.479;2.890;9.483;0.092;-0.108;-0.026;
20200920_185344;0.065;4.614;10.381;0.011;-0.060;0.133;
20200920_185344;1.429;4.343;8.406;-0.045;-0.064;0.096;
20200920_185344;-0.060;3.785;11.791;0.019;0.003;0.280;
20200920_185344;-0.359;1.609;9.012;-0.010;0.075;0.167;
20200920_185344;-0.371;2.538;9.057;-0.083;0.087;0.136;
20200920_185344;-1.233;4.767;7.652;0.040;0.182;0.148;
20200920_185344;0.148;3.747;8.849;0.001;0.135;0.052;
20200920_185344;-0.050;4.156;8.906;-0.021;0.140;0.057;
20200920_185345;0.105;4.003;10.197;0.004;0.210;-0.121;
20200920_185345;0.630;4.551;7.276;0.027;0.145;-0.252;
20200920_185345;0.306;4.226;9.436;0.040;0.130;-0.372;
20200920_185345;-0.237;3.306;10.980;0.107;0.045;-0.333;
20200920_185345;0.215;3.187;10.489;0.089;0.050;-0.337;
20200920_185345;0.539;3.570;8.930;0.109;-0.016;-0.274;
20200920_185345;-0.603;2.981;7.851;0.108;-0.108;-0.291;
20200920_185345;-0.467;3.833;9.048;0.063;-0.138;-0.258;
20200920_185345;-1.800;2.878;7.748;0.021;-0.192;-0.199;
20200920_185345;-1.286;4.650;6.989;0.115;-0.237;-0.223;
20200920_185346;-1.472;2.761;9.452;0.019;-0.297;0.002;
20200920_185346;-1.159;3.096;11.413;0.015;-0.269;0.218;
20200920_185346;-0.788;2.988;10.439;-0.021;-0.196;0.296;
20200920_185346;-0.627;3.491;8.497;0.023;-0.120;0.319;
20200920_185346;-0.615;3.572;9.002;-0.019;-0.034;0.282;
20200920_185346;0.515;4.712;8.547;-0.048;0.001;0.210;
20200920_185346;-0.383;4.317;8.442;0.062;0.095;0.235;
20200920_185346;0.038;3.874;10.278;-0.009;0.113;0.180;
20200920_185346;1.760;3.129;9.333;-0.021;0.082;0.153;
20200920_185347;-0.651;2.988;10.118;-0.030;0.151;0.070;
20200920_185347;0.345;2.885;9.359;0.016;0.212;-0.050;
20200920_185347;1.089;4.101;4.865;0.075;0.116;-0.300;
20200920_185347;-0.338;1.199;13.180;-0.087;0.098;-0.264;
20200920_185347;-2.411;5.583;9.562;-0.007;-0.000;-0.465;
20200920_185347;-0.165;2.193;9.697;-0.031;-0.047;-0.155;
20200920_185347;-0.366;4.662;7.649;0.084;-0.155;-0.192;
20200920_185347;-0.124;2.404;7.305;-0.043;-0.107;0.106;
20200920_185347;0.376;4.539;13.199;0.044;-0.170;0.007;
20200920_185347;-1.092;4.942;7.740;-0.047;-0.131;0.159;
20200920_185348;-0.594;2.734;8.260;-0.042;-0.017;0.446;
20200920_185348;0.345;2.351;8.248;0.047;0.120;0.370;
20200920_185348;0.266;2.660;9.086;0.002;0.144;-0.068;
20200920_185348;-0.196;2.140;10.896;0.118;0.097;-0.129;
20200920_185348;-0.840;3.187;11.480;-0.107;0.135;0.072;
20200920_185348;-0.242;4.930;10.934;-0.016;0.091;-0.148;
20200920_185348;-0.433;3.498;7.954;-0.094;0.013;-0.170;
20200920_185348;-1.958;4.599;0.759;0.332;0.062;0.128;
20200920_185348;-0.627;2.298;7.724;0.072;0.123;0.262;
20200920_185349;-0.077;4.721;6.850;0.008;0.186;0.034;
20200920_185349;-0.785;3.318;9.699;0.288;0.107;-0.178;
20200920_185349;0.663;2.820;9.064;-0.061;0.147;-0.173;
20200920_185349;-0.199;4.530;7.669;0.043;0.188;-0.412;
20200920_185349;-0.297;1.116;10.819;-0.014;0.036;-0.810;
20200920_185349;0.836;4.422;11.140;0.028;-0.157;-0.813;
20200920_185349;-0.333;3.431;9.582;0.067;-0.173;-0.514;
20200920_185349;-0.170;3.618;10.283;0.101;-0.179;-0.394;
20200920_185349;-0.587;4.034;9.768;0.085;-0.154;-0.421;
20200920_185349;-2.212;4.305;8.643;0.072;-0.173;-0.174;
20200920_185350;-0.393;1.858;10.369;-0.020;-0.040;0.227;
20200920_185350;1.894;1.446;8.832;-0.080;-0.111;-0.395;
20200920_185350;-3.117;1.702;14.128;0.113;0.115;-0.629;
20200920_185350;-2.100;0.699;12.344;-0.032;-0.087;-0.826;
20200920_185350;1.504;3.728;13.544;0.205;-0.159;-0.668;
20200920_185350;1.396;4.970;10.537;0.001;-0.127;-0.663;
20200920_185350;-0.886;3.093;7.633;0.087;-0.163;-0.883;
20200920_185350;-1.930;-2.459;9.412;-0.036;-0.174;-0.586;
20200920_185350;0.189;2.957;10.211;0.153;-0.220;-0.389;
20200920_185351;-4.302;6.294;8.107;0.001;-0.127;-0.284;
20200920_185351;-0.230;1.537;18.220;-0.115;-0.212;-0.437;
20200920_185351;0.086;3.687;15.629;0.040;-0.149;-0.551;
20200920_185351;-1.489;7.559;-5.289;0.213;-0.271;-0.491;
20200920_185351;1.836;7.331;-12.718;0.772;-0.366;-0.667;
20200920_185351;2.308;4.671;6.816;0.092;-0.344;-0.708;
20200920_185351;-3.385;6.792;6.244;0.096;-0.172;-0.399;
20200920_185351;-4.099;2.823;7.245;-0.045;-0.218;-0.195;
20200920_185351;0.429;2.291;10.640;0.005;-0.139;-0.057;
20200920_185351;-0.450;4.803;9.445;0.094;-0.111;-0.644;
20200920_185352;-1.618;5.904;8.894;0.254;-0.259;-0.777;
20200920_185352;-1.073;2.121;9.833;0.192;-0.464;-0.383;
20200920_185352;-2.174;8.186;7.896;0.254;-0.435;-0.092;
20200920_185352;1.745;4.123;6.088;0.140;-0.356;0.009;
20200920_185352;-0.045;6.201;7.597;-0.016;-0.385;0.040;
20200920_185352;-2.116;2.722;7.958;0.033;-0.256;-0.104;
20200920_185352;-0.656;4.750;7.968;0.034;-0.194;0.311;
20200920_185352;1.207;3.903;6.627;0.168;-0.118;0.225;
20200920_185352;-3.905;6.472;8.717;0.050;-0.157;0.065;
20200920_185353;-1.003;3.783;8.143;0.085;-0.262;0.030;
20200920_185353;-2.591;4.377;6.697;0.030;-0.208;0.359;
20200920_185353;1.877;3.419;7.377;-0.116;-0.095;0.363;
20200920_185353;-0.187;5.004;8.246;-0.131;-0.048;0.134;
20200920_185353;-0.922;4.341;6.567;-0.046;0.095;0.235;
20200920_185353;0.869;4.834;6.749;0.083;0.106;0.269;
20200920_185353;0.239;6.069;8.418;0.006;0.290;0.045;
20200920_185353;-0.275;3.677;6.400;-0.044;0.167;-0.244;
20200920_185353;0.354;4.192;6.699;0.050;-0.066;-0.177;
20200920_185353;-2.588;6.522;7.688;0.027;-0.094;-0.108;
20200920_185354;0.354;3.373;11.363;-0.249;-0.080;0.329;
20200920_185354;2.342;4.774;8.265;0.015;0.144;-0.082;
20200920_185354;-0.773;5.310;8.241;0.071;0.008;-0.164;
20200920_185354;-0.283;2.303;10.621;0.187;0.113;0.102;
20200920_185354;-0.141;3.287;12.945;0.138;0.066;-0.169;
20200920_185354;-0.974;4.204;9.560;-0.014;-0.034;-0.191;
20200920_185354;-0.998;2.646;11.054;-0.051;-0.121;0.065;
20200920_185354;1.283;4.221;6.596;0.031;-0.148;0.249;
20200920_185354;1.274;4.614;6.467;-0.011;-0.122;0.174;
20200920_185355;-0.211;3.816;7.216;0.095;-0.061;-0.020;
20200920_185355;-1.085;4.999;7.484;0.051;0.075;0.349;
20200920_185355;-0.924;4.836;9.577;0.088;0.073;0.136;
20200920_185355;-1.104;2.962;7.171;0.063;0.200;0.167;
20200920_185355;1.053;3.742;11.866;0.096;0.062;-0.189;
20200920_185355;-0.515;4.642;7.185;-0.098;0.025;-0.204;
20200920_185355;0.089;4.173;7.915;0.104;-0.019;0.017;
20200920_185355;0.105;2.531;8.849;-0.023;0.027;-0.041;
20200920_185355;0.182;4.164;6.914;0.037;0.138;0.052;
20200920_185355;1.547;4.355;8.135;0.012;-0.017;-0.382;
20200920_185356;-2.107;3.397;7.954;-0.085;-0.027;-0.153;
20200920_185356;-0.783;4.597;8.219;-0.086;-0.124;-0.007;
20200920_185356;0.278;4.214;7.958;0.013;-0.138;0.073;
20200920_185356;0.062;4.587;7.508;0.016;-0.096;0.250;
20200920_185356;0.579;5.875;3.333;-0.215;0.009;0.214;
20200920_185356;-0.019;4.987;8.667;0.022;0.154;0.206;
20200920_185356;0.962;2.160;11.535;-0.099;0.122;-0.218;
20200920_185356;-1.774;4.365;5.995;-0.014;0.026;-0.161;
20200920_185356;0.038;4.932;7.966;-0.069;-0.006;-0.050;
20200920_185357;0.881;4.348;7.360;0.151;0.019;-0.101;
20200920_185357;1.537;4.290;8.365;-0.108;-0.040;-0.375;
20200920_185357;0.031;3.433;9.974;0.036;0.029;-0.060;
20200920_185357;1.279;4.178;10.336;-0.144;-0.072;-0.292;
20200920_185357;-5.665;5.061;11.423;0.096;-0.004;-0.334;
20200920_185357;-1.073;1.178;11.401;-0.217;-0.327;0.091;
20200920_185357;-4.978;6.041;17.439;0.005;-0.314;0.497;
20200920_185357;-3.294;1.073;4.805;0.022;0.072;0.464;
20200920_185357;1.602;4.247;6.074;0.121;-0.066;0.105;
20200920_185357;-1.429;4.108;9.055;0.173;0.018;0.277;
20200920_185358;0.800;5.571;9.957;0.020;0.090;0.303;
20200920_185358;-0.321;2.806;7.898;0.101;0.164;0.058;
20200920_185358;-0.462;3.862;4.678;0.049;0.216;0.270;
20200920_185358;0.634;1.255;7.582;-0.000;0.088;-0.261;
20200920_185358;0.771;5.655;11.119;0.018;-0.023;-0.187;
20200920_185358;-1.331;3.912;10.300;0.076;-0.065;-0.047;
20200920_185358;0.357;5.377;9.206;-0.114;-0.053;0.183;
