Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20200920_182646;0.017;5.612;8.485;-0.026;0.190;0.362;
20200920_182646;1.379;5.071;8.792;-0.005;0.262;0.012;
20200920_182646;1.171;4.547;9.340;-0.014;0.163;-0.616;
20200920_182646;-0.804;5.377;11.633;-0.004;-0.072;-0.931;
20200920_182646;0.464;4.999;8.531;0.073;-0.226;-0.875;
20200920_182646;-2.083;5.394;7.920;0.094;-0.256;-0.363;
20200920_182646;-0.709;6.756;8.581;0.057;-0.219;0.031;
20200920_182646;0.919;7.511;-4.355;0.130;-0.215;-0.014;
20200920_182647;-0.436;4.822;10.281;-0.003;-0.172;0.092;
20200920_182647;-1.532;6.665;8.162;0.079;-0.124;0.287;
20200920_182647;0.685;4.255;6.342;-0.002;-0.101;0.261;
20200920_182647;0.000;4.535;7.123;-0.052;-0.048;0.148;
20200920_182647;-0.239;4.171;9.507;-0.029;-0.062;0.137;
20200920_182647;-1.001;5.823;8.942;-0.026;-0.008;0.245;
20200920_182647;0.792;7.041;7.477;0.046;0.023;0.453;
20200920_182647;0.455;3.847;10.851;-0.048;0.181;0.405;
20200920_182647;-0.352;5.021;11.839;0.006;0.248;0.157;
20200920_182647;-0.144;3.500;7.513;-0.009;0.200;0.036;
20200920_182648;0.855;5.942;7.616;0.065;0.101;-0.222;
20200920_182648;0.709;5.119;8.973;-0.061;0.062;-0.290;
20200920_182648;0.330;7.144;-3.091;0.207;-0.028;-0.252;
20200920_182648;-0.725;4.714;7.341;-0.011;0.038;-0.200;
20200920_182648;-0.781;4.944;11.435;-0.150;0.009;-0.092;
20200920_182648;0.955;5.066;7.582;-0.178;-0.029;-0.191;
20200920_182648;0.441;5.176;7.925;0.117;-0.068;-0.406;
20200920_182648;-0.448;4.544;9.524;0.055;-0.059;-0.166;
20200920_182648;-0.213;2.770;15.507;-0.087;-0.129;-0.177;
20200920_182649;-0.855;8.329;0.120;0.211;-0.083;-0.055;
20200920_182649;0.345;4.750;15.004;-0.050;-0.161;0.116;
20200920_182649;-1.590;1.784;6.771;-0.053;-0.062;0.229;
20200920_182649;0.232;6.747;10.676;0.047;0.078;0.402;
20200920_182649;-1.006;4.415;7.839;0.093;0.078;0.232;
20200920_182649;2.349;4.707;12.239;0.043;0.010;-0.010;
20200920_182649;-0.651;4.985;10.180;-0.050;-0.007;-0.117;
20200920_182649;-0.034;4.144;10.999;-0.060;-0.068;-0.155;
20200920_182649;-0.699;2.701;19.111;-0.087;-0.015;0.089;
20200920_182649;0.036;3.306;7.891;-0.088;0.036;0.279;
20200920_182650;1.128;4.997;8.444;0.118;-0.001;-0.079;
20200920_182650;-0.431;2.591;9.464;-0.105;0.061;-0.055;
20200920_182650;0.395;5.078;7.087;0.051;-0.044;-0.020;
20200920_182650;0.974;3.024;7.946;0.064;0.024;-0.008;
20200920_182650;0.716;6.536;6.275;0.005;0.026;-0.148;
20200920_182650;0.012;7.132;2.528;0.018;-0.004;-0.208;
20200920_182650;-2.155;6.689;2.351;0.306;0.041;0.098;
20200920_182650;1.408;6.024;7.183;0.038;-0.018;-0.042;
20200920_182650;-0.091;5.574;11.717;0.235;-0.029;0.096;
20200920_182651;-0.369;2.234;8.143;0.026;0.021;0.074;
20200920_182651;1.736;3.208;2.828;0.173;0.047;0.187;
20200920_182651;-0.893;-0.103;22.149;0.087;0.132;0.166;
20200920_182651;-0.103;6.354;11.267;0.285;0.130;-0.330;
20200920_182651;0.855;6.764;8.107;0.022;-0.068;-0.701;
20200920_182651;-1.085;3.002;8.351;-0.107;-0.144;-0.584;
20200920_182651;0.311;3.979;8.155;0.072;-0.316;-0.421;
20200920_182651;0.026;6.732;7.728;0.052;-0.323;0.103;
20200920_182651;-2.624;5.200;4.480;0.021;-0.190;0.590;
20200920_182652;-0.594;6.072;4.717;-0.000;0.068;1.122;
20200920_182652;0.496;1.875;7.640;-0.062;0.167;0.466;
20200920_182652;0.792;5.669;11.073;0.119;0.162;0.180;
20200920_182652;0.309;6.404;11.195;-0.046;0.150;-0.209;
20200920_182652;0.079;9.694;5.866;-0.098;0.040;-0.239;
20200920_182652;0.572;3.663;8.753;-0.125;0.104;-0.069;
20200920_182652;-0.699;6.984;8.480;0.016;-0.076;-0.205;
20200920_182652;-0.781;6.349;12.507;0.056;0.036;0.155;
20200920_182652;-0.323;3.677;10.865;0.044;0.029;0.047;
20200920_182652;0.508;5.799;2.849;0.061;0.040;0.037;
20200920_182653;-0.079;5.045;10.022;-0.070;0.087;0.134;
20200920_182653;0.405;6.807;6.879;0.005;0.016;-0.131;
20200920_182653;-1.199;3.610;9.584;0.016;0.012;0.031;
20200920_182653;-0.567;5.507;13.283;-0.029;-0.036;-0.036;
20200920_182653;-0.141;7.570;11.016;-0.161;-0.000;0.058;
20200920_182653;-0.948;6.292;5.911;-0.022;0.034;0.252;
20200920_182653;0.991;0.862;5.435;-0.068;0.038;0.125;
20200920_182653;0.263;4.262;9.883;-0.088;0.045;0.030;
20200920_182653;0.622;7.626;8.052;0.005;0.035;-0.125;
20200920_182654;0.251;4.657;10.654;0.064;0.090;0.043;
20200920_182654;-0.903;2.885;10.484;0.093;0.092;-0.057;
20200920_182654;1.312;3.491;13.558;-0.065;0.035;-0.000;
20200920_182654;-1.106;5.890;2.279;0.063;0.118;0.076;
20200920_182654;0.747;4.405;11.121;-0.161;0.095;0.046;
20200920_182654;0.036;6.764;9.510;-0.018;0.144;-0.077;
20200920_182654;-0.912;3.970;8.916;0.130;0.061;-0.237;
20200920_182654;1.046;4.614;1.693;0.414;-0.009;-0.359;
20200920_182654;-0.213;5.926;7.961;0.152;-0.033;-0.447;
20200920_182654;0.747;8.262;1.535;0.098;-0.194;-0.449;
20200920_182655;-0.496;5.569;10.889;-0.022;-0.142;-0.400;
20200920_182655;0.187;6.206;1.848;0.170;-0.231;-0.112;
20200920_182655;-0.977;7.532;8.871;0.089;-0.148;0.070;
20200920_182655;-1.243;5.626;6.029;0.217;-0.142;0.115;
20200920_182655;-0.658;8.195;6.053;0.003;-0.047;0.186;
20200920_182655;-0.515;3.493;4.441;-0.146;-0.041;0.007;
20200920_182655;1.405;2.847;12.859;-0.231;-0.062;0.004;
20200920_182655;-0.227;6.503;6.630;-0.033;-0.057;-0.008;
20200920_182655;0.287;1.865;14.722;-0.154;-0.146;-0.241;
20200920_182656;-0.965;4.908;1.915;-0.116;-0.106;-0.017;
20200920_182656;-0.469;4.836;4.769;-0.049;-0.111;0.050;
20200920_182656;2.385;4.836;10.195;0.022;-0.117;-0.236;
20200920_182656;-0.005;5.758;10.451;0.056;-0.255;-0.164;
20200920_182656;0.115;2.231;7.776;-0.102;-0.173;0.274;
20200920_182656;0.189;6.361;7.142;0.027;-0.191;0.393;
20200920_182656;0.057;5.186;7.360;-0.049;-0.045;0.646;
20200920_182656;-0.989;2.715;14.547;0.001;0.164;0.820;
20200920_182656;2.009;6.721;2.512;0.266;0.143;0.296;
20200920_182656;1.341;3.816;6.883;0.191;0.230;0.134;
20200920_182657;0.589;4.106;8.624;0.017;0.196;0.043;
20200920_182657;-0.508;2.241;7.728;-0.054;0.204;0.247;
20200920_182657;-1.760;4.171;13.685;-0.030;0.213;0.237;
20200920_182657;0.833;4.372;9.675;0.014;0.197;0.198;
20200920_182657;0.855;3.117;11.126;-0.054;0.281;0.086;
20200920_182657;0.778;6.610;7.623;0.114;0.193;-0.279;
20200920_182657;-0.038;1.231;9.572;0.049;0.190;-0.300;
20200920_182657;0.256;3.189;7.278;0.010;0.129;-0.180;
20200920_182657;0.474;5.040;6.563;0.042;0.105;-0.249;
20200920_182658;0.318;6.972;8.212;-0.075;0.086;-0.262;
20200920_182658;0.086;2.488;11.914;-0.097;0.032;-0.395;
20200920_182658;0.479;3.575;6.328;0.031;-0.055;-0.375;
20200920_182658;-0.165;4.611;13.156;0.247;-0.087;-0.389;
20200920_182658;0.041;3.445;8.686;-0.086;-0.149;-0.339;
20200920_182658;-0.553;2.148;14.308;-0.014;-0.158;-0.265;
20200920_182658;0.215;5.456;9.002;0.075;-0.265;-0.325;
20200920_182658;-1.087;3.270;12.723;0.165;-0.192;-0.036;
20200920_182658;-0.215;3.505;6.718;0.060;-0.203;0.113;
20200920_182659;-0.618;5.045;9.285;0.049;-0.114;0.148;
20200920_182659;1.030;6.251;7.846;-0.019;-0.101;0.075;
20200920_182659;0.223;4.436;9.251;-0.030;-0.081;-0.053;
20200920_182659;-0.603;7.951;8.588;0.109;-0.097;-0.216;
20200920_182659;-0.534;5.191;10.048;0.040;-0.148;-0.125;
20200920_182659;0.345;4.839;5.095;0.030;-0.173;-0.132;
20200920_182659;0.498;4.403;9.495;-0.049;-0.193;0.016;
20200920_182659;-0.757;5.006;13.149;-0.040;-0.148;0.183;
20200920_182659;-0.931;5.179;6.886;0.038;-0.096;0.382;
20200920_182659;-0.675;3.203;7.803;-0.006;-0.014;0.491;
20200920_182700;-0.462;2.447;4.724;0.036;0.076;0.503;
20200920_182700;-0.362;4.329;9.826;0.080;0.171;0.480;
20200920_182700;0.350;2.198;6.237;-0.035;0.226;0.263;
20200920_182700;1.010;9.045;4.662;-0.099;0.260;0.071;
20200920_182700;1.274;6.163;2.047;0.127;0.230;-0.358;
20200920_182700;-0.189;3.038;11.643;0.142;0.154;-0.262;
20200920_182700;0.539;0.218;7.992;-0.221;-0.096;-0.523;
20200920_182700;-0.014;5.576;6.867;0.153;-0.223;-0.498;
20200920_182700;-0.761;0.168;25.874;-0.140;-0.125;-0.146;
20200920_182701;1.607;8.499;2.025;-0.012;-0.189;0.127;
20200920_182701;1.729;3.237;6.936;-0.120;-0.121;0.332;
20200920_182701;0.182;2.375;4.068;-0.209;-0.063;0.401;
20200920_182701;1.384;4.578;9.503;0.004;0.025;0.462;
20200920_182701;0.115;4.223;9.986;0.080;0.030;0.352;
20200920_182701;2.061;-0.330;6.668;0.196;0.298;0.279;
20200920_182701;-2.538;2.370;19.848;-0.154;0.235;-0.197;
20200920_182701;1.312;5.171;6.055;0.006;0.210;0.141;
20200920_182701;1.614;5.986;6.170;0.117;0.187;-0.137;
20200920_182701;2.909;6.862;5.538;-0.137;0.069;-0.610;
20200920_182702;-0.445;4.010;2.844;0.056;0.059;-0.452;
20200920_182702;-2.255;5.162;10.762;0.107;-0.042;-0.241;
20200920_182702;1.846;4.281;7.345;0.033;-0.111;-0.442;
20200920_182702;-0.634;6.524;7.027;0.101;-0.088;-0.337;
20200920_182702;-0.237;4.468;9.110;-0.005;-0.140;-0.189;
20200920_182702;0.034;6.586;3.321;0.143;-0.177;-0.177;
20200920_182702;-3.287;7.053;6.558;0.099;-0.100;-0.159;
20200920_182702;-1.657;5.746;9.108;0.019;-0.179;0.022;
20200920_182702;-0.436;3.661;6.244;-0.065;-0.162;0.178;
20200920_182703;-0.251;3.342;5.911;-0.053;-0.130;0.038;
20200920_182703;1.293;3.689;9.479;0.053;-0.131;0.169;
20200920_182703;0.520;3.852;7.489;-0.020;-0.130;0.112;
20200920_182703;1.714;6.347;10.235;-0.032;-0.028;0.181;
20200920_182703;-1.355;4.183;2.753;0.031;0.108;0.443;
20200920_182703;2.444;6.977;6.864;0.024;0.111;0.356;
20200920_182703;0.445;3.658;17.023;-0.087;0.063;-0.232;
20200920_182703;-0.754;3.225;6.230;-0.040;0.119;-0.173;
20200920_182703;0.910;8.145;7.087;0.075;0.087;0.008;
20200920_182704;0.194;5.248;9.000;0.157;0.108;0.014;
20200920_182704;0.010;7.582;-2.354;0.124;0.095;-0.236;
20200920_182704;-1.039;7.240;9.380;0.087;0.002;0.079;
20200920_182704;-0.515;14.037;-0.005;-0.175;-0.347;-0.366;
20200920_182704;2.808;4.077;14.195;0.201;-0.104;0.461;
20200920_182704;-2.184;3.979;5.373;0.061;-0.173;-0.088;
20200920_182704;-1.075;5.011;15.342;0.111;-0.063;0.705;
20200920_182704;0.409;1.678;5.813;-0.048;0.089;0.652;
20200920_182704;-0.551;6.692;10.027;0.035;0.198;0.665;
20200920_182704;0.759;6.196;8.169;0.142;0.383;0.476;
20200920_182705;0.424;7.168;6.189;0.048;0.367;0.125;
20200920_182705;1.899;3.646;3.503;0.095;0.337;-0.283;
20200920_182705;1.176;3.903;10.455;0.019;0.244;-0.612;
20200920_182705;0.287;3.840;9.335;-0.076;0.099;-0.744;
20200920_182705;0.352;5.370;10.587;-0.020;-0.024;-0.765;
20200920_182705;-0.773;4.156;8.775;0.048;-0.177;-0.787;
20200920_182705;-1.676;4.635;5.658;0.130;-0.305;-0.445;
20200920_182705;-2.863;5.183;4.549;0.233;-0.296;-0.085;
20200920_182705;-2.124;5.076;6.665;0.116;-0.316;0.024;
20200920_182706;-0.455;6.043;7.163;0.028;-0.285;0.370;
20200920_182706;-2.322;3.955;8.327;-0.032;-0.057;0.639;
20200920_182706;0.898;3.558;10.970;-0.133;0.071;0.539;
20200920_182706;1.432;5.191;8.267;0.010;0.161;0.196;
20200920_182706;1.444;2.219;8.205;-0.025;0.173;-0.162;
20200920_182706;1.077;3.141;6.912;0.014;0.136;-0.469;
20200920_182706;-0.077;4.369;8.710;0.066;0.102;-0.456;
20200920_182706;-0.893;3.508;9.321;0.021;0.012;-0.450;
20200920_182706;0.491;5.318;6.852;0.097;-0.088;-0.647;
20200920_182706;-0.326;5.009;8.885;0.070;-0.143;-0.566;
20200920_182707;-1.178;4.784;8.423;-0.009;-0.238;-0.445;
20200920_182707;-0.792;5.667;11.430;-0.009;-0.322;-0.291;
20200920_182707;-0.766;5.308;7.875;0.073;-0.362;-0.206;
20200920_182707;-0.606;6.431;6.704;0.001;-0.268;0.264;
20200920_182707;0.345;5.138;9.625;-0.018;-0.134;0.267;
20200920_182707;0.086;5.088;8.449;-0.020;-0.067;0.135;
20200920_182707;1.130;4.956;9.239;-0.088;-0.046;0.012;
20200920_182707;-0.153;5.801;7.132;-0.014;-0.011;0.055;
20200920_182707;1.192;5.784;10.424;-0.017;-0.009;-0.014;
20200920_182708;0.778;3.706;9.184;-0.037;0.014;-0.160;
20200920_182708;0.804;4.513;9.807;0.089;-0.088;-0.255;
20200920_182708;-0.115;5.025;9.436;-0.167;-0.113;-0.308;
20200920_182708;-1.247;4.183;6.682;0.089;-0.095;0.186;
20200920_182708;0.081;3.986;5.114;-0.036;-0.035;0.276;
20200920_182708;0.309;6.026;8.909;-0.017;0.111;0.206;
20200920_182708;1.080;6.223;-0.687;-0.003;0.119;0.007;
20200920_182708;-0.766;10.130;11.763;-0.040;0.118;-0.142;
20200920_182708;0.182;1.451;14.734;-0.120;0.108;-0.294;
20200920_182709;1.539;2.600;12.002;-0.066;0.017;-0.416;
20200920_182709;2.942;4.944;1.944;0.080;0.127;-0.626;
20200920_182709;-0.510;4.573;7.305;-0.113;-0.129;-0.597;
20200920_182709;-0.081;5.909;3.766;0.110;-0.078;-0.150;
20200920_182709;-0.129;3.431;10.183;0.076;-0.105;-0.324;
20200920_182709;0.151;6.014;9.649;0.094;-0.042;-0.377;
20200920_182709;-0.769;4.980;9.656;-0.078;-0.069;-0.465;
20200920_182709;-0.532;3.792;10.681;-0.025;-0.068;-0.220;
20200920_182709;0.721;4.460;8.906;0.006;-0.123;-0.326;
20200920_182709;-1.506;5.401;16.175;0.141;-0.008;-0.442;
20200920_182710;1.468;3.438;7.784;0.105;-0.095;-0.414;
20200920_182710;0.141;3.560;14.739;0.021;-0.172;-0.751;
20200920_182710;0.512;3.857;15.139;0.016;-0.286;-0.800;
20200920_182710;-0.668;7.484;5.873;0.414;-0.400;-0.858;
20200920_182710;-0.268;2.136;10.039;0.202;-0.342;-0.578;
20200920_182710;-0.424;5.847;8.784;0.086;-0.483;-0.466;
20200920_182710;-0.043;4.144;27.057;-0.232;-0.790;-0.641;
20200920_182710;-2.334;2.423;2.638;0.326;-0.382;-0.092;
20200920_182710;-0.215;9.330;10.647;0.222;-0.304;0.835;
20200920_182711;-2.885;2.265;12.045;-0.209;-0.123;0.464;
20200920_182711;-0.716;4.434;10.891;-0.110;0.152;0.665;
20200920_182711;3.723;7.389;-0.429;0.175;0.022;-0.045;
20200920_182711;0.962;2.526;4.216;0.047;0.164;0.052;
20200920_182711;1.949;4.594;8.128;0.008;0.063;-0.453;
20200920_182711;4.113;3.713;0.122;0.097;0.180;-0.498;
20200920_182711;-0.848;7.647;13.657;0.168;0.296;-0.698;
20200920_182711;-0.189;9.270;5.564;0.217;0.036;-0.712;
20200920_182711;0.153;8.504;8.234;0.261;-0.116;-0.689;
20200920_182712;-0.014;-1.159;18.739;0.119;-0.156;-0.398;
20200920_182712;-2.289;4.719;9.816;0.128;-0.077;-0.336;
20200920_182712;-0.939;12.914;13.115;0.293;-0.350;-0.300;
20200920_182712;-3.282;6.467;6.127;-0.112;-0.220;-0.297;
20200920_182712;-1.092;6.680;10.523;0.092;-0.301;0.012;
20200920_182712;2.227;9.874;8.990;-0.199;-0.321;0.067;
20200920_182712;1.099;7.736;8.940;0.203;-0.268;-0.191;
20200920_182712;-0.306;6.234;7.848;0.053;-0.197;-0.102;
20200920_182712;0.414;6.531;10.941;-0.080;-0.200;-0.023;
20200920_182712;-3.053;6.737;3.390;0.167;-0.238;0.152;
20200920_182713;1.381;2.203;1.836;0.415;-0.204;0.634;
20200920_182713;1.185;2.835;10.187;0.027;-0.121;0.353;
20200920_182713;-1.719;7.472;5.844;-0.214;-0.055;0.368;
20200920_182713;-1.413;6.936;8.782;-0.103;0.104;0.561;
20200920_182713;0.060;2.425;12.761;-0.007;0.074;0.398;
20200920_182713;3.038;0.845;4.171;0.116;0.237;0.245;
20200920_182713;2.526;7.621;7.051;0.053;0.037;-0.580;
20200920_182713;1.889;4.779;12.931;0.021;0.061;-0.574;
20200920_182713;-0.124;6.337;3.642;0.305;-0.063;-0.419;
20200920_182714;-0.589;5.935;7.851;-0.039;0.032;0.020;
20200920_182714;-1.295;4.264;6.936;-0.025;0.010;0.076;
20200920_182714;-0.840;5.916;6.302;0.128;-0.018;0.192;
20200920_182714;0.867;4.288;12.677;-0.109;0.004;0.076;
20200920_182714;0.429;7.697;11.559;-0.026;0.053;-0.045;
20200920_182714;0.431;4.034;7.712;0.057;-0.040;-0.314;
20200920_182714;0.235;1.118;17.430;-0.143;-0.077;-0.015;
20200920_182714;0.915;0.828;-0.055;-0.037;-0.150;0.034;
20200920_182714;-1.448;3.958;10.740;0.047;-0.087;0.194;
20200920_182714;-0.072;6.158;11.401;-0.064;-0.011;0.315;
20200920_182715;1.851;5.318;4.719;-0.012;0.109;0.163;
20200920_182715;-0.764;5.250;5.667;0.046;0.123;-0.149;
20200920_182715;1.298;7.654;13.455;-0.025;0.058;-0.118;
20200920_182715;-0.376;4.367;9.076;-0.052;0.053;-0.196;
20200920_182715;-0.395;2.660;3.160;-0.063;-0.034;-0.285;
20200920_182715;-2.002;2.368;8.995;-0.067;-0.094;0.006;
20200920_182715;0.831;6.318;11.734;-0.096;-0.076;0.192;
20200920_182715;0.711;2.559;4.906;0.096;-0.127;-0.072;
20200920_182715;-0.285;7.468;6.653;0.209;-0.069;0.107;
20200920_182716;1.389;2.540;9.953;0.045;-0.106;0.285;
20200920_182716;-3.141;2.758;31.407;0.130;0.074;0.153;
20200920_182716;1.451;3.519;7.307;0.045;0.026;-0.023;
20200920_182716;0.670;2.239;3.290;0.132;0.096;0.114;
20200920_182716;0.862;6.814;14.432;-0.015;0.084;0.001;
20200920_182716;-0.069;5.873;9.811;-0.010;0.178;-0.096;
20200920_182716;-1.061;8.978;9.740;0.054;0.030;-0.313;
20200920_182716;-1.549;4.209;9.191;0.045;-0.112;0.005;
20200920_182716;-1.022;1.949;10.554;-0.022;-0.007;0.054;
20200920_182717;0.273;7.637;8.023;0.144;0.008;0.047;
20200920_182717;1.132;3.218;11.131;-0.050;-0.093;-0.113;
20200920_182717;-0.852;0.163;10.367;-0.043;-0.019;0.016;
20200920_182717;0.682;5.250;7.731;-0.034;-0.094;-0.050;
20200920_182717;2.059;4.417;13.084;-0.164;-0.001;-0.145;
20200920_182717;-0.546;5.452;10.183;-0.022;-0.053;-0.063;
20200920_182717;1.015;5.090;12.031;-0.131;-0.045;0.010;
20200920_182717;-1.207;-0.091;19.187;0.073;-0.001;0.180;
20200920_182717;0.122;2.473;7.858;0.020;0.099;0.206;
20200920_182717;0.089;3.938;12.706;-0.035;0.099;0.053;
20200920_182718;-0.055;2.957;8.638;-0.066;0.104;-0.226;
20200920_182718;3.309;5.521;0.673;0.236;-0.015;-0.205;
20200920_182718;-0.067;5.775;11.947;0.057;-0.032;-0.324;
20200920_182718;1.257;5.040;3.527;-0.061;-0.169;-0.129;
20200920_182718;-0.733;5.054;8.080;-0.000;-0.142;-0.235;
20200920_182718;-0.134;6.981;7.068;-0.003;-0.128;-0.172;
20200920_182718;-1.683;4.460;7.551;-0.154;-0.142;0.035;
20200920_182718;-1.178;2.002;10.173;0.134;-0.074;0.319;
20200920_182718;0.752;7.458;2.203;0.100;-0.033;0.040;
20200920_182719;1.166;7.463;6.713;0.008;-0.078;-0.061;
20200920_182719;0.089;7.161;6.108;0.109;-0.043;-0.037;
20200920_182719;1.355;-2.610;6.127;0.006;-0.035;-0.092;
20200920_182719;0.385;3.646;5.452;0.047;-0.007;0.023;
20200920_182719;-1.676;4.527;12.304;-0.225;0.004;0.034;
20200920_182719;-0.711;4.544;11.636;-0.119;0.013;-0.049;
20200920_182719;4.125;11.349;-1.245;-0.145;-0.089;-0.219;
20200920_182719;-2.270;8.619;7.791;0.337;-0.066;-0.179;
20200920_182719;-3.747;6.328;8.928;0.227;-0.151;-0.159;
20200920_182719;-2.119;2.076;11.509;-0.101;-0.239;0.399;
20200920_182720;0.939;7.875;7.966;0.092;-0.139;0.463;
20200920_182720;-1.362;2.852;11.152;0.254;0.035;0.747;
20200920_182720;-1.415;5.993;13.374;-0.014;0.129;0.465;
20200920_182720;0.005;-0.860;8.930;-0.064;0.069;0.282;
20200920_182720;-1.171;11.298;6.962;0.197;0.180;0.445;
20200920_182720;0.642;0.553;14.006;-0.076;0.208;0.415;
20200920_182720;1.786;7.230;2.567;-0.019;0.362;0.184;
20200920_182720;1.781;9.448;3.213;0.095;0.270;-0.424;
20200920_182720;1.520;5.329;11.823;0.072;0.073;-0.704;
20200920_182721;1.202;6.232;12.184;-0.044;0.031;-0.577;
20200920_182721;-3.062;3.824;6.206;0.034;-0.033;-0.207;
20200920_182721;-0.627;6.122;4.434;0.195;-0.222;-0.094;
20200920_182721;-2.509;1.571;23.106;-0.243;-0.128;0.040;
20200920_182721;-1.116;1.961;14.308;-0.322;-0.113;0.384;
20200920_182721;0.067;20.889;-18.450;1.170;0.032;0.198;
20200920_182721;-0.232;6.218;13.022;-0.071;-0.053;0.391;
20200920_182721;0.893;28.757;3.220;0.273;0.131;0.290;
20200920_182721;5.373;-2.488;11.097;-0.313;0.073;0.683;
20200920_182722;-1.566;7.274;6.665;0.189;0.301;0.239;
20200920_182722;0.915;5.681;4.262;-0.160;0.154;-0.238;
20200920_182722;2.392;1.741;28.817;-0.095;0.034;-0.436;
20200920_182722;0.294;-1.013;45.466;-0.221;-0.064;-0.498;
20200920_182722;-3.053;18.067;1.341;0.640;-0.262;-0.394;
20200920_182722;-1.935;5.892;15.220;0.713;-0.218;-0.105;
20200920_182722;-2.456;3.955;6.843;-0.112;-0.257;0.384;
20200920_182722;-1.516;7.276;4.228;0.072;-0.196;0.821;
20200920_182722;1.231;5.715;6.488;0.076;0.043;0.846;
20200920_182722;2.231;2.528;9.685;-0.040;0.270;0.478;
20200920_182723;2.624;4.357;8.246;-0.103;0.253;-0.488;
20200920_182723;0.582;4.752;8.866;-0.027;0.188;-0.489;
20200920_182723;0.515;6.055;8.246;0.277;0.076;-0.254;
20200920_182723;0.266;5.521;11.698;-0.054;-0.011;-0.035;
20200920_182723;0.510;5.916;7.611;-0.141;0.089;0.188;
20200920_182723;-1.128;8.490;5.660;0.190;0.169;0.176;
