Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20190809_161523;-1,365;1,750;3,553;0,120;0,245;-0,270;
20190809_161523;-0,690;3,261;2,887;0,390;0,149;-0,326;
20190809_161523;-0,113;0,086;5,799;0,050;-0,052;-0,149;
20190809_161524;0,802;0,771;10,525;-0,106;-0,034;-0,044;
20190809_161524;1,286;0,960;10,910;-0,072;0,087;0,013;
20190809_161524;2,107;1,161;13,173;-0,012;0,060;-0,034;
20190809_161524;1,954;2,148;8,511;-0,012;0,269;-0,009;
20190809_161524;-0,251;2,758;2,648;0,118;0,008;-0,301;
20190809_161524;-0,713;0,948;7,417;0,057;-0,263;-0,216;
20190809_161524;-3,991;1,994;3,297;0,483;0,595;-0,569;
20190809_161524;0,359;1,358;17,636;-0,815;0,141;-0,179;
20190809_161524;1,437;0,919;6,445;-0,304;0,038;0,116;
20190809_161525;-0,280;1,867;3,419;0,116;-0,115;0,110;
20190809_161525;-1,233;2,830;-1,295;0,266;-0,035;-0,034;
20190809_161525;-0,838;1,056;11,004;-0,297;-0,103;0,109;
20190809_161525;0,704;1,223;17,698;-0,250;0,460;0,203;
20190809_161525;0,048;0,091;10,714;-0,096;0,205;0,113;
20190809_161525;0,005;0,393;10,760;-0,014;0,224;0,068;
20190809_161525;0,618;1,255;7,082;0,009;0,093;-0,093;
20190809_161525;-0,702;0,690;10,163;-0,015;-0,111;-0,182;
20190809_161525;1,271;-0,637;15,603;-0,018;-0,105;0,007;
20190809_161525;-1,743;0,929;8,856;-0,081;0,296;0,073;
20190809_161526;0,807;1,750;5,729;0,024;-0,119;0,061;
20190809_161526;-0,055;2,124;13,223;-0,256;0,251;0,070;
20190809_161526;0,180;-0,417;11,076;0,028;-0,031;-0,069;
20190809_161526;-0,627;-3,244;22,285;-0,313;0,202;0,027;
20190809_161526;0,737;1,688;4,561;0,141;-0,005;0,006;
20190809_161526;1,070;1,626;6,869;0,011;0,096;-0,022;
20190809_161526;-0,611;-1,006;9,364;-0,027;0,084;-0,089;
20190809_161526;-1,015;1,061;8,353;-0,067;0,136;-0,052;
20190809_161526;1,348;-0,800;14,772;-0,057;0,015;-0,018;
20190809_161527;0,093;1,279;9,354;0,048;0,100;-0,097;
20190809_161527;0,215;0,749;7,956;0,074;0,002;-0,109;
20190809_161527;0,220;1,618;11,064;-0,043;0,061;-0,146;
20190809_161527;-1,393;0,819;5,770;-0,033;-0,016;-0,160;
20190809_161527;-1,721;1,791;9,275;0,043;-0,092;-0,042;
20190809_161527;0,381;-0,922;13,575;-0,014;-0,229;-0,017;
20190809_161527;-0,417;0,869;10,997;0,028;-0,092;0,010;
20190809_161527;0,924;0,922;12,002;-0,001;-0,009;0,046;
20190809_161527;0,199;1,137;6,404;0,078;0,024;-0,041;
20190809_161527;0,582;1,695;8,526;0,025;0,011;-0,107;
20190809_161528;0,749;0,117;13,446;-0,030;-0,006;-0,169;
20190809_161528;-0,553;1,018;11,799;-0,050;0,011;-0,223;
20190809_161528;-0,860;1,827;4,879;0,036;-0,141;-0,128;
20190809_161528;-0,254;1,053;8,109;0,020;-0,121;0,018;
20190809_161528;-2,433;1,312;10,099;0,053;0,091;0,067;
20190809_161528;-0,754;-0,376;10,331;0,015;-0,050;0,164;
20190809_161528;0,812;-0,036;15,028;0,085;-0,303;0,095;
20190809_161528;0,311;1,089;11,564;-0,005;0,101;0,034;
20190809_161528;-1,003;2,368;7,757;0,060;-0,012;-0,015;
20190809_161529;0,232;1,640;6,060;0,069;-0,055;-0,014;
20190809_161529;-1,358;0,271;11,253;0,022;-0,090;-0,037;
20190809_161529;0,596;0,840;8,928;0,034;-0,118;0,031;
20190809_161529;0,721;2,260;5,459;0,189;-0,121;-0,017;
20190809_161529;-0,977;-0,069;12,747;-0,166;0,138;0,087;
20190809_161529;-0,697;1,075;5,610;-0,043;0,065;0,067;
20190809_161529;0,663;2,411;7,434;0,093;0,059;0,062;
20190809_161529;-1,834;0,721;12,222;0,077;0,094;0,016;
20190809_161529;1,015;0,024;9,577;-0,010;-0,011;0,078;
20190809_161529;0,038;-0,711;15,141;-0,103;0,162;0,068;
20190809_161530;-0,910;2,176;9,373;0,081;-0,019;-0,028;
20190809_161530;0,376;0,448;16,319;-0,054;-0,140;-0,013;
20190809_161530;-0,146;0,510;9,852;-0,015;-0,005;0,075;
20190809_161530;-0,709;-0,790;13,190;0,033;0,084;0,019;
20190809_161530;1,020;1,317;7,465;-0,036;0,142;-0,023;
20190809_161530;0,103;-1,030;11,502;0,068;-0,187;-0,085;
20190809_161530;-0,481;2,219;4,982;0,048;-0,054;0,000;
20190809_161530;-0,184;2,136;10,997;-0,022;-0,046;0,111;
20190809_161530;1,623;-0,498;10,781;0,060;-0,145;0,064;
20190809_161530;0,668;0,551;7,046;0,013;0,160;0,006;
20190809_161531;-0,778;-0,682;13,142;-0,063;0,137;0,005;
20190809_161531;-0,833;1,460;6,658;-0,066;0,501;-0,032;
20190809_161531;0,809;0,685;8,748;0,115;-0,036;-0,040;
20190809_161531;-0,936;2,301;5,413;0,142;0,029;-0,021;
20190809_161531;0,735;0,342;9,613;-0,017;0,033;-0,053;
20190809_161531;0,464;1,111;10,997;0,011;0,015;-0,059;
20190809_161531;0,330;-0,567;13,403;-0,185;0,008;-0,058;
20190809_161531;0,086;0,666;8,013;-0,126;0,177;-0,105;
20190809_161531;0,848;0,558;5,385;0,010;-0,335;-0,104;
20190809_161532;0,539;1,295;11,121;-0,036;-0,132;-0,095;
20190809_161532;0,656;1,204;5,078;0,099;-0,014;-0,072;
20190809_161532;-0,036;1,144;9,230;0,041;-0,086;-0,074;
20190809_161532;-1,039;0,891;7,384;0,057;-0,069;0,016;
20190809_161532;-0,103;0,891;11,724;-0,012;0,171;0,002;
20190809_161532;0,520;-0,139;13,132;-0,050;0,016;-0,007;
20190809_161532;-1,353;0,366;13,228;-0,087;0,195;-0,034;
20190809_161532;-0,352;-1,322;12,562;-0,071;-0,084;-0,060;
20190809_161532;0,436;-0,194;12,871;-0,041;-0,084;-0,027;
20190809_161532;-0,606;0,383;8,545;-0,015;-0,038;-0,019;
20190809_161533;-0,297;1,262;11,729;-0,036;-0,069;-0,043;
20190809_161533;-1,832;0,819;11,021;-0,400;0,376;0,027;
20190809_161533;1,551;-0,139;8,147;-0,004;-0,095;0,036;
20190809_161533;-0,206;2,006;7,269;-0,014;0,081;-0,066;
20190809_161533;-0,699;2,095;10,116;-0,003;0,187;-0,118;
20190809_161533;-0,565;0,180;13,321;0,104;-0,038;0,021;
20190809_161533;-1,075;1,755;10,640;0,008;0,031;0,012;
20190809_161533;-0,462;0,728;8,918;-0,043;0,024;-0,004;
20190809_161533;0,603;-0,860;11,756;-0,048;-0,037;0,003;
20190809_161534;0,587;0,924;14,404;-0,064;-0,054;0,006;
20190809_161534;-0,227;-1,290;14,684;0,002;-0,005;-0,031;
20190809_161534;1,113;-0,551;10,068;-0,046;-0,119;0,013;
20190809_161534;0,795;0,857;8,262;-0,031;-0,043;0,015;
20190809_161534;0,139;1,032;6,637;0,005;-0,073;-0,008;
20190809_161534;0,005;0,694;10,671;0,060;0,000;-0,014;
20190809_161534;-0,072;0,431;11,293;0,053;0,010;-0,001;
20190809_161534;-0,625;2,409;6,218;0,092;-0,031;0,003;
20190809_161534;-0,895;0,828;11,186;-0,033;-0,006;0,019;
20190809_161535;-0,850;0,998;14,238;-0,077;0,012;0,006;
20190809_161535;-0,876;1,027;7,903;0,054;0,006;0,057;
20190809_161535;0,807;-0,551;12,852;-0,020;0,129;0,066;
20190809_161535;1,142;0,218;8,574;0,025;-0,064;-0,020;
20190809_161535;-0,192;2,263;6,108;0,046;0,387;-0,219;
20190809_161535;-0,251;3,419;3,946;0,175;-0,133;-0,096;
20190809_161535;0,254;0,232;-1,753;0,557;-0,394;-0,041;
20190809_161535;-0,165;1,008;6,076;-0,188;-0,160;-0,005;
20190809_161535;0,989;0,637;7,025;-0,210;-0,122;0,034;
20190809_161535;0,852;-0,994;11,988;-0,246;-0,025;-0,005;
20190809_161536;-0,017;1,113;8,248;-0,108;0,087;-0,113;
20190809_161536;-1,044;0,836;7,319;0,191;-0,075;-0,186;
20190809_161536;-1,549;-2,210;23,080;-0,198;-0,079;-0,140;
20190809_161536;-0,271;2,217;11,054;0,094;-0,161;-0,041;
20190809_161536;-4,887;-3,017;26,461;0,385;-0,512;0,272;
20190809_161536;-0,759;1,144;-4,944;4,498;0,561;0,024;
20190809_161536;-3,548;-0,498;29,219;-2,540;1,285;-0,429;
20190809_161536;-0,433;-4,525;14,432;0,083;0,313;0,031;
20190809_161536;1,041;3,742;0,986;0,392;-0,791;-0,108;
20190809_161537;-2,322;0,484;12,601;0,209;0,016;-0,084;
20190809_161537;-2,456;1,580;8,406;0,011;-0,234;-0,056;
20190809_161537;-1,010;-1,063;15,122;-0,109;-0,154;0,099;
20190809_161537;-0,249;-1,535;15,320;-0,531;0,732;-0,104;
20190809_161537;0,651;2,576;-1,233;0,221;0,175;0,025;
20190809_161537;-0,302;0,060;-1,233;0,206;0,060;-0,069;
20190809_161537;-1,046;5,720;3,915;-0,188;0,238;-0,141;
20190809_161537;-2,689;-0,352;15,802;0,216;-0,154;0,080;
20190809_161537;-1,369;-1,870;15,493;0,218;0,187;0,099;
20190809_161537;0,163;0,699;-0,883;-0,059;-0,055;0,126;
20190809_161538;-0,297;1,630;3,440;-0,230;0,116;0,143;
20190809_161538;-0,649;0,749;2,638;0,103;0,095;0,060;
20190809_161538;-0,752;4,920;0,606;-0,032;0,407;0,178;
20190809_161538;0,316;-0,115;10,039;0,412;0,076;-0,020;
20190809_161538;-1,824;-0,625;7,817;0,283;0,239;0,204;
20190809_161538;2,148;2,602;2,787;0,650;-0,255;-0,069;
20190809_161538;-0,242;-0,151;-1,772;-0,942;0,845;0,075;
20190809_161538;-0,366;0,900;5,806;0,482;-0,526;0,125;
20190809_161538;-1,523;2,468;3,989;0,181;0,195;0,016;
20190809_161538;1,793;2,617;3,879;0,164;0,021;0,070;
20190809_161539;0,101;1,159;-3,100;0,309;-0,018;-0,190;
20190809_161539;-0,261;2,248;3,915;0,277;-0,319;-0,112;
20190809_161539;-2,105;3,203;4,918;0,251;-0,003;-0,096;
20190809_161539;-1,858;1,446;6,376;0,451;-0,196;0,137;
20190809_161539;1,149;0,443;13,187;0,383;-0,276;0,159;
20190809_161539;-0,488;1,882;8,863;0,149;0,158;0,116;
20190809_161539;1,537;0,737;6,067;0,231;-0,044;0,109;
20190809_161539;0,148;2,303;4,448;0,168;0,123;0,107;
20190809_161539;-6,088;-9,670;35,192;-0,472;0,571;-0,262;
20190809_161540;1,109;-4,264;16,135;-0,881;0,646;0,317;
20190809_161540;-0,271;-2,540;2,176;0,046;-0,030;-0,175;
20190809_161540;-0,350;-2,030;13,405;-0,420;-0,060;-0,077;
20190809_161540;2,389;-1,611;18,194;-0,136;-0,056;-0,046;
20190809_161540;-0,120;0,218;0,974;-0,887;0,813;0,079;
20190809_161540;-1,372;0,359;4,125;-0,373;0,099;-0,084;
20190809_161540;-0,912;1,611;8,174;0,402;-0,285;-0,114;
20190809_161540;-0,888;-1,645;18,593;-0,212;0,094;-0,034;
20190809_161540;0,172;0,354;10,546;-1,111;0,751;-0,155;
20190809_161540;0,668;-1,087;11,899;0,041;-0,063;-0,049;
20190809_161541;-1,120;-0,824;5,983;0,050;-0,281;0,083;
20190809_161541;-0,007;4,506;-4,300;-0,361;0,623;-0,049;
20190809_161541;1,731;-5,382;1,822;0,609;0,080;0,546;
20190809_161541;-2,045;2,040;1,597;-0,608;2,619;0,211;
20190809_161541;-2,727;3,740;14,384;-0,832;0,063;-0,332;
20190809_161541;-1,346;-5,284;19,788;0,016;0,101;-0,130;
20190809_161541;-0,488;1,951;11,284;-0,386;0,556;-0,190;
20190809_161541;-0,498;-4,645;20,772;-0,683;0,186;-0,187;
20190809_161541;-1,686;-3,871;20,712;-0,005;-0,328;-0,284;
20190809_161541;-4,920;-5,061;24,766;0,600;-0,345;-0,273;
20190809_161542;-0,532;-2,868;7,954;0,178;-0,189;-0,010;
20190809_161542;-1,513;-1,597;20,861;-0,790;0,391;-0,003;
20190809_161542;0,551;-0,953;6,055;-1,832;0,864;-0,375;
20190809_161542;-0,596;-0,484;5,289;-0,012;0,137;-0,089;
20190809_161542;-1,068;0,951;1,405;0,157;0,005;-0,038;
20190809_161542;0,024;2,883;-2,492;0,311;-0,004;-0,130;
20190809_161542;-0,007;1,156;1,544;0,642;-0,454;-0,529;
20190809_161542;-0,517;3,816;1,915;0,282;-0,232;-0,279;
20190809_161542;0,421;4,527;21,019;0,143;0,340;-0,145;
20190809_161543;-1,444;-6,656;27,459;0,743;-0,038;-0,329;
20190809_161543;6,194;-0,333;29,504;-0,731;-0,703;-0,434;
20190809_161543;-2,770;-3,376;14,281;-0,814;0,650;-0,619;
20190809_161543;0,091;0,644;10,930;-0,966;0,503;-0,394;
20190809_161543;-1,860;0,450;7,247;0,290;-0,527;-0,106;
20190809_161543;-2,157;-3,079;17,341;-0,114;0,083;-0,109;
20190809_161543;-1,008;-0,596;12,598;-0,114;0,580;-0,233;
20190809_161543;-2,150;4,750;0,316;0,768;-0,808;-0,157;
20190809_161543;-1,197;-5,241;14,025;0,243;-0,645;-0,465;
20190809_161544;-2,897;-3,014;6,412;0,255;-0,463;-0,475;
20190809_161544;-3,021;-2,200;13,874;0,071;-0,121;-0,160;
20190809_161544;1,674;1,195;3,065;0,201;-0,115;-0,119;
20190809_161544;-0,431;-0,273;6,701;0,042;0,050;-0,218;
20190809_161544;-1,733;-1,829;7,764;-0,054;-0,150;-0,220;
20190809_161544;-0,534;-0,213;12,835;0,185;-0,219;-0,169;
20190809_161544;-2,023;2,239;7,204;0,096;-0,001;-0,167;
20190809_161544;-2,356;4,515;-0,072;1,246;-0,661;-0,147;
20190809_161544;-2,476;-0,464;3,455;1,167;-2,873;-0,712;
20190809_161544;-4,456;2,444;1,051;-0,588;5,235;-0,199;
20190809_161545;1,259;3,711;-2,449;1,713;0,212;-0,321;
20190809_161545;-0,974;1,144;8,830;-0,331;0,772;-0,522;
20190809_161545;-0,400;-1,211;12,649;0,500;-0,085;-0,380;
20190809_161545;-0,536;1,336;6,910;0,247;-0,044;-0,424;
20190809_161545;-0,546;3,802;7,278;0,233;-0,156;-0,304;
20190809_161545;-2,368;2,337;10,254;0,084;-0,263;-0,265;
20190809_161545;-2,942;2,030;8,985;0,145;-0,220;-0,271;
20190809_161545;-0,651;2,619;8,873;0,116;-0,233;-0,137;
20190809_161545;-2,308;1,585;7,872;0,065;-0,102;-0,023;
20190809_161545;-0,843;2,377;7,451;-0,029;-0,024;0,041;
20190809_161546;-1,681;2,303;10,551;-0,138;-0,084;0,025;
20190809_161546;-2,351;2,114;8,382;-0,082;0,000;0,112;
20190809_161546;-1,092;1,788;18,122;-0,168;0,014;0,156;
20190809_161546;0,819;3,546;2,605;0,886;0,658;0,222;
20190809_161546;-0,417;-1,812;-13,824;-1,965;-8,890;0,487;
20190809_161546;-5,744;3,029;15,304;0,022;1,634;-0,528;
20190809_161546;1,985;1,312;11,696;-0,223;-0,132;0,080;
20190809_161546;-0,182;1,997;12,359;-0,519;-0,262;-0,191;
20190809_161546;1,063;5,157;0,520;0,104;0,627;-0,105;
20190809_161547;0,996;5,219;13,494;-0,274;0,051;-0,299;
20190809_161547;2,037;1,362;-0,761;0,976;-0,671;-0,326;
20190809_161547;-2,950;1,324;13,137;-0,691;2,061;-0,895;
20190809_161547;-4,017;3,189;5,296;0,291;-0,217;-0,568;
20190809_161547;-3,144;-1,812;18,265;-0,902;0,280;-0,329;
20190809_161547;-2,583;-0,096;10,477;-0,424;0,193;-0,125;
20190809_161547;-0,572;2,054;6,850;-0,056;-0,004;-0,089;
20190809_161547;-0,086;3,725;9,517;-0,035;-0,036;0,030;
20190809_161547;-0,385;2,787;9,591;-0,034;-0,001;-0,151;
20190809_161548;-0,096;2,069;10,027;-0,059;-0,173;-0,171;
20190809_161548;-1,037;2,253;7,858;-0,019;-0,245;-0,211;
20190809_161548;-0,912;2,389;8,270;0,010;-0,337;-0,108;
20190809_161548;-3,826;2,749;7,427;-0,084;-0,286;0,075;
20190809_161548;-2,100;3,079;11,538;-0,135;-0,202;0,316;
20190809_161548;0,488;1,942;10,089;-0,059;-0,136;0,460;
20190809_161548;-0,153;3,670;6,539;0,201;-0,066;0,332;
20190809_161548;-0,886;2,310;10,520;0,035;-0,082;0,337;
20190809_161548;-0,955;1,923;9,321;-0,127;-0,113;0,305;
20190809_161548;-1,891;3,733;9,725;0,098;-0,093;0,434;
20190809_161549;0,642;1,329;2,205;0,071;-0,019;0,489;
20190809_161549;-4,549;-3,725;47,843;0,234;-0,081;0,533;
20190809_161549;-0,661;-4,393;-1,650;8,332;-0,485;2,258;
20190809_161549;-2,004;4,973;-1,563;-4,405;2,154;1,437;
20190809_161549;-5,013;0,110;5,231;-0,081;0,891;-0,024;
20190809_161549;2,552;0,297;18,895;-0,390;0,035;1,021;
20190809_161549;-0,462;0,814;18,012;-0,278;0,204;0,522;
20190809_161549;-1,688;3,433;14,722;0,257;0,224;0,896;
20190809_161549;-2,569;4,590;5,938;0,535;0,522;0,609;
20190809_161550;-1,185;0,122;21,782;-0,912;0,678;0,694;
20190809_161550;-2,703;2,976;7,836;-0,362;0,414;0,410;
20190809_161550;-0,376;1,334;24,313;-1,064;0,791;0,589;
20190809_161550;-1,645;1,824;17,629;-0,244;0,293;0,471;
20190809_161550;-2,306;0,718;17,164;0,199;-0,020;0,660;
20190809_161550;-0,369;0,915;5,617;-1,207;1,052;0,688;
20190809_161550;-0,685;3,625;14,399;0,158;0,310;0,369;
20190809_161550;0,405;4,762;27,928;-1,040;1,007;0,522;
20190809_161550;-1,008;0,852;21,368;0,045;0,635;0,672;
20190809_161550;-0,687;1,578;4,223;-0,244;0,658;0,357;
20190809_161551;0,381;5,107;15,888;0,137;0,366;0,210;
20190809_161551;1,511;4,693;4,070;0,059;0,286;0,044;
20190809_161551;1,391;1,408;-2,186;0,210;0,080;0,124;
20190809_161551;-2,351;0,915;-3,062;0,132;1,252;-0,009;
20190809_161551;2,064;0,778;7,793;-0,116;-0,009;-0,046;
20190809_161551;-4,393;5,543;32,078;-1,205;0,254;-0,008;
20190809_161551;-2,531;5,064;31,728;0,876;-1,614;-0,052;
20190809_161551;-2,133;7,966;34,433;-0,163;-0,097;0,456;
20190809_161551;2,433;2,562;23,947;-0,125;0,877;0,441;
20190809_161551;-2,509;5,157;14,243;-0,326;0,846;-0,120;
20190809_161552;-0,819;4,274;4,355;-0,016;0,145;-0,348;
20190809_161552;7,094;-0,680;1,690;0,782;-0,166;-0,395;
20190809_161552;0,919;1,951;-0,429;-0,322;0,912;-0,461;
20190809_161552;-3,742;4,549;12,086;1,514;0,527;-3,249;
20190809_161552;-14,916;4,027;29,928;-2,174;1,005;-1,436;
20190809_161552;1,662;4,810;-2,081;0,151;-0,613;-0,823;
20190809_161552;0,170;1,118;9,644;-0,375;0,773;0,155;
20190809_161552;4,659;1,343;3,891;0,826;-0,645;0,743;
20190809_161552;0,503;8,052;11,808;0,704;-0,703;0,400;
20190809_161553;-4,468;2,423;19,223;-0,647;0,113;-0,221;
20190809_161553;-1,724;3,103;4,118;0,270;-0,130;0,125;
20190809_161553;-1,815;1,061;15,060;-0,153;0,278;0,011;
20190809_161553;1,238;2,255;-3,414;0,304;-0,193;0,159;
20190809_161553;-0,362;1,990;12,072;0,151;-0,412;-0,066;
20190809_161553;-0,285;0,644;11,772;-1,479;1,029;-0,727;
20190809_161553;-4,597;-1,463;21,732;-1,956;1,928;-0,558;
20190809_161553;-2,306;5,229;0,977;2,057;-1,305;-0,497;
20190809_161553;2,006;1,642;-0,225;0,607;-0,990;0,782;
20190809_161553;-0,223;5,423;2,717;0,524;0,892;0,403;
20190809_161554;0,479;4,324;9,625;0,618;-0,015;0,470;
20190809_161554;0,110;2,282;2,543;0,322;-0,072;-0,148;
20190809_161554;-1,599;2,021;11,923;-0,092;-0,121;-0,182;
20190809_161554;-0,517;2,389;-0,917;0,313;-0,058;-0,160;
20190809_161554;-3,613;2,155;9,014;-0,014;0,264;-0,025;
20190809_161554;0,620;2,215;-2,586;0,879;0,116;0,139;
20190809_161554;-2,737;2,021;10,781;0,383;0,667;0,048;
20190809_161554;-5,619;2,849;26,829;0,014;1,346;-0,325;
20190809_161554;0,340;1,125;18,730;-0,242;0,136;-0,289;
20190809_161555;0,165;0,472;14,712;-0,263;-0,457;-0,442;
20190809_161555;-1,786;1,511;15,160;-0,024;-0,131;-0,215;
20190809_161555;-0,977;2,933;6,893;-0,313;-0,140;-0,177;
20190809_161555;-1,190;0,570;9,191;0,168;-0,245;-0,104;
20190809_161555;-2,011;2,456;8,157;0,230;-0,149;0,011;
20190809_161555;-0,900;2,442;8,569;-0,027;0,128;0,097;
20190809_161555;0,012;2,145;9,313;-0,228;-0,168;0,106;
20190809_161555;-0,776;-0,362;31,340;0,315;0,515;0,066;
20190809_161555;-0,788;0,084;11,131;-0,151;0,224;-0,293;
20190809_161555;-0,546;3,354;5,650;0,256;-0,259;-0,115;
20190809_161556;-0,534;1,192;6,321;-0,039;-0,105;-0,044;
20190809_161556;-0,795;3,553;3,146;0,136;-0,147;0,048;
20190809_161556;-0,182;3,792;1,872;0,080;-0,015;0,110;
20190809_161556;-0,850;2,923;5,013;0,229;0,133;0,058;
20190809_161556;-1,532;2,318;9,385;0,215;0,137;0,035;
20190809_161556;-0,062;1,039;9,052;-0,116;0,082;0,042;
20190809_161556;0,005;1,707;0,400;0,141;0,139;-0,105;
20190809_161556;-1,618;3,134;11,564;0,206;-0,140;-0,109;
20190809_161556;-1,786;4,503;8,964;0,385;-0,215;-0,129;
20190809_161557;-3,484;0,194;20,863;-0,072;-0,102;-0,057;
20190809_161557;-0,378;2,466;0,426;0,165;-0,365;0,235;
20190809_161557;-2,150;3,575;8,818;0,164;0,013;0,197;
20190809_161557;1,329;4,118;7,673;0,029;0,153;0,108;
20190809_161557;-2,471;-0,067;11,425;-0,415;0,186;-0,167;
20190809_161557;1,080;0,721;30,256;-1,123;0,000;-0,136;
20190809_161557;-2,658;-2,011;10,314;-0,210;-0,085;-0,330;
20190809_161557;-2,502;1,532;10,025;0,032;-0,298;-0,287;
20190809_161557;-2,679;-0,503;23,128;-0,092;-0,023;-0,031;
20190809_161557;1,530;1,154;14,269;0,147;0,143;0,225;
20190809_161558;-0,728;-4,089;29,846;-0,634;0,071;0,044;
20190809_161558;-0,733;1,659;0,943;0,259;0,176;0,062;
20190809_161558;3,428;-0,771;28,321;-0,338;0,148;0,205;
20190809_161558;-2,409;-1,470;11,981;-0,023;-0,005;-0,166;
20190809_161558;-1,908;1,638;17,942;-0,243;-0,175;-0,053;
20190809_161558;0,781;-0,958;15,483;-0,771;-0,542;-0,452;
20190809_161558;-0,958;0,685;11,933;-0,394;-0,132;-0,007;
20190809_161558;-2,756;0,395;15,148;0,100;0,074;0,070;
20190809_161558;0,242;3,467;11,655;-0,534;0,099;0,146;
20190809_161559;-0,443;3,321;9,699;0,557;0,001;0,034;
20190809_161559;-4,616;-1,393;22,910;-0,832;-0,251;-0,260;
20190809_161559;-3,129;-0,457;21,395;-0,064;0,031;-0,077;
20190809_161559;-0,656;0,974;5,629;1,041;0,416;0,604;
20190809_161559;0,500;-0,560;-2,504;0,354;-0,183;-0,106;
20190809_161559;-0,120;4,413;-0,924;1,008;-0,146;-0,086;
20190809_161559;-2,519;2,380;11,487;-0,289;-0,109;-0,101;
20190809_161559;0,208;1,920;-2,488;0,658;-0,002;0,005;
20190809_161559;0,690;2,346;-0,115;1,010;-0,087;0,068;
20190809_161559;0,388;5,464;-2,811;1,132;-0,419;0,201;
20190809_161600;-0,864;1,547;10,187;-0,293;-0,048;-0,010;
20190809_161600;-1,343;1,398;-0,460;0,613;-0,079;-0,287;
