Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20190926_035047;-0.014;9.072;-4.075;0.005;0.027;-0.000;
20190926_035047;0.239;8.997;-3.967;0.002;0.024;-0.004;
20190926_035047;0.091;8.734;-3.994;-0.005;0.010;-0.014;
20190926_035047;-0.007;8.827;-4.013;0.002;0.013;-0.012;
20190926_035048;0.254;9.220;-4.192;0.020;0.012;-0.005;
20190926_035048;0.184;9.244;-4.005;0.003;0.020;-0.008;
20190926_035048;-0.043;8.801;-3.871;-0.014;0.028;-0.010;
20190926_035048;0.091;8.835;-3.452;-0.033;0.025;-0.005;
20190926_035048;0.235;8.971;-3.824;0.003;0.012;-0.010;
20190926_035048;0.072;9.031;-3.970;0.012;0.015;-0.012;
20190926_035048;0.062;9.124;-3.946;0.011;0.020;-0.009;
20190926_035048;-0.067;8.823;-4.164;0.005;0.015;-0.007;
20190926_035048;0.127;8.993;-4.362;0.025;0.005;-0.010;
20190926_035049;0.010;9.122;-4.415;0.030;0.025;-0.008;
20190926_035049;0.067;9.076;-4.132;0.011;0.014;-0.007;
20190926_035049;-0.005;8.837;-3.783;-0.024;0.028;0.001;
20190926_035049;-0.079;8.803;-3.661;-0.016;0.035;-0.006;
20190926_035049;-0.294;9.167;-3.661;-0.007;0.003;-0.017;
20190926_035049;0.156;9.172;-3.757;-0.019;0.019;-0.004;
20190926_035049;-0.026;9.031;-3.879;-0.014;0.023;0.002;
20190926_035049;0.074;8.981;-3.191;-0.134;0.010;-0.007;
20190926_035049;-0.237;9.234;-3.642;-0.010;0.003;-0.019;
20190926_035049;-0.029;8.940;-3.680;0.010;0.007;-0.009;
20190926_035050;0.072;8.921;-4.132;-0.019;0.026;0.002;
20190926_035050;-0.213;9.074;-4.142;0.048;-0.006;-0.017;
20190926_035050;-0.055;9.225;-3.855;-0.009;0.014;0.002;
20190926_035050;0.177;9.239;-3.895;-0.018;0.028;0.011;
20190926_035050;0.019;9.206;-3.539;-0.071;0.050;0.010;
20190926_035050;0.019;9.067;-3.938;0.010;0.013;-0.008;
20190926_035050;0.206;8.978;-3.673;-0.007;0.015;0.002;
20190926_035050;-0.122;9.100;-3.754;-0.024;0.029;-0.016;
20190926_035050;0.211;9.170;-3.620;-0.067;0.050;0.022;
20190926_035051;0.117;9.045;-3.792;-0.009;0.021;0.006;
20190926_035051;0.103;9.110;-3.414;0.012;-0.007;-0.027;
20190926_035051;0.029;9.187;-4.015;0.094;-0.004;-0.039;
20190926_035051;0.457;8.880;-3.603;0.097;0.044;-0.020;
20190926_035051;0.117;8.842;-3.955;0.041;-0.061;-0.060;
20190926_035051;0.062;9.064;-3.778;-0.075;0.017;-0.004;
20190926_035051;0.412;9.158;-3.824;-0.006;-0.043;-0.030;
20190926_035051;-0.148;9.163;-4.130;-0.020;0.095;0.029;
20190926_035051;0.259;8.880;-3.601;-0.013;-0.009;-0.011;
20190926_035051;-0.005;9.287;-3.797;-0.004;-0.004;-0.009;
20190926_035052;0.251;8.928;-3.893;-0.017;-0.029;-0.024;
20190926_035052;0.192;9.005;-3.737;-0.113;-0.043;-0.049;
20190926_035052;-0.340;9.378;-3.824;-0.281;-0.187;-0.098;
20190926_035052;0.057;9.170;-3.831;0.028;-0.066;-0.041;
20190926_035052;-0.359;9.021;-2.952;0.098;-0.004;-0.012;
20190926_035052;-0.438;8.988;-3.974;0.308;0.008;-0.037;
20190926_035052;0.012;9.057;-4.094;0.024;0.029;0.010;
20190926_035052;-0.204;9.041;-3.723;-0.070;-0.048;-0.178;
20190926_035052;-0.172;8.734;-3.120;-0.125;0.567;-0.097;
20190926_035053;-0.146;8.921;-3.833;-0.118;0.101;-0.004;
20190926_035053;0.395;9.373;-3.852;-0.127;0.115;0.180;
20190926_035053;0.441;9.139;-4.334;-0.217;0.157;0.139;
20190926_035053;0.148;9.369;-3.326;-0.530;0.726;-0.069;
20190926_035053;0.290;9.337;-3.338;-0.656;0.112;-0.121;
20190926_035053;0.022;9.687;-2.229;0.014;0.120;-0.014;
20190926_035053;-0.127;9.546;-2.954;0.024;-0.035;0.016;
20190926_035053;0.223;8.856;-2.610;-0.118;-0.008;-0.032;
20190926_035053;-0.079;9.697;-2.440;0.008;-0.052;-0.011;
20190926_035053;-0.057;9.670;-2.682;-0.030;-0.217;0.030;
20190926_035054;0.010;9.864;-2.567;-0.003;-0.052;0.008;
