Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20190905_070511;0,019;9,574;-2,081;0,068;-0,011;-0,005;
20190905_070511;0,017;9,467;-1,640;-0,009;-0,001;-0,005;
20190905_070511;0,010;9,464;-1,762;-0,002;-0,002;-0,004;
20190905_070511;0,022;9,550;-1,733;-0,007;-0,003;-0,004;
20190905_070511;-0,022;9,488;-1,741;-0,005;-0,003;-0,004;
20190905_070512;0,017;9,512;-1,717;-0,003;-0,003;-0,006;
20190905_070512;-0,024;9,522;-1,765;0,006;-0,001;-0,005;
20190905_070512;0,029;9,493;-1,733;-0,001;-0,005;-0,005;
20190905_070512;-0,017;9,522;-1,717;-0,006;-0,007;-0,006;
20190905_070512;0,041;9,536;-1,688;-0,007;0,000;-0,005;
20190905_070512;-0,019;9,495;-1,760;-0,003;-0,002;-0,007;
20190905_070512;0,017;9,503;-1,745;-0,003;-0,002;-0,007;
20190905_070512;0,043;9,495;-1,765;-0,004;-0,004;-0,007;
20190905_070512;-0,029;9,548;-1,674;-0,005;-0,002;-0,005;
20190905_070512;-0,017;9,565;-1,733;-0,002;-0,004;-0,005;
20190905_070513;-0,041;9,591;-1,721;-0,003;-0,002;-0,000;
20190905_070513;-0,041;9,603;-1,781;-0,005;-0,002;-0,004;
20190905_070513;-0,012;9,598;-1,709;-0,004;-0,002;-0,003;
20190905_070513;-0,002;9,591;-1,697;-0,007;0,000;-0,000;
20190905_070513;-0,005;9,582;-1,757;0,002;-0,002;-0,001;
20190905_070513;-0,007;9,646;-1,757;-0,005;-0,003;-0,001;
20190905_070513;0,069;9,507;-1,726;-0,004;-0,001;0,001;
20190905_070513;-0,002;9,579;-1,755;0,000;-0,003;-0,001;
20190905_070513;-0,038;9,488;-1,738;-0,003;-0,001;0,001;
20190905_070513;-0,074;9,579;-1,765;0,000;-0,001;-0,000;
20190905_070514;0,000;9,527;-1,707;-0,009;-0,003;-0,000;
20190905_070514;-0,065;9,594;-1,820;0,004;-0,001;0,002;
20190905_070514;-0,060;9,582;-1,731;-0,004;0,001;0,001;
20190905_070514;-0,034;9,555;-1,762;-0,001;-0,004;0,001;
20190905_070514;0,017;9,488;-1,681;-0,003;0,000;0,002;
20190905_070514;-0,108;9,601;-1,805;-0,001;-0,003;0,001;
20190905_070514;-0,093;9,610;-1,714;-0,004;-0,002;0,001;
20190905_070514;-0,012;9,653;-1,829;0,000;-0,003;0,002;
20190905_070514;0,034;9,661;-1,681;-0,008;-0,003;0,006;
20190905_070515;-0,057;9,713;-1,762;0,000;-0,004;0,001;
20190905_070515;-0,048;9,488;-1,645;-0,010;-0,005;-0,005;
20190905_070515;-0,014;9,562;-1,745;0,006;-0,005;-0,005;
20190905_070515;-0,055;9,500;-1,623;-0,010;-0,001;0,001;
20190905_070515;-0,041;9,694;-1,788;0,005;-0,004;-0,003;
20190905_070515;-0,062;9,476;-1,702;-0,010;-0,003;0,001;
20190905_070515;0,010;9,606;-1,757;0,003;-0,003;-0,001;
20190905_070515;-0,038;9,529;-1,705;-0,004;-0,003;-0,001;
20190905_070515;-0,024;9,625;-1,774;-0,001;-0,004;-0,001;
20190905_070515;-0,034;9,577;-1,745;-0,001;-0,002;0,001;
20190905_070516;0,050;9,634;-1,738;0,000;-0,002;0,002;
20190905_070516;-0,026;9,570;-1,738;-0,007;-0,005;0,002;
20190905_070516;-0,048;9,730;-1,779;0,002;-0,002;-0,001;
20190905_070516;-0,043;9,680;-1,709;-0,007;-0,002;0,003;
20190905_070516;0,048;9,787;-1,788;0,005;-0,006;-0,003;
20190905_070516;-0,036;9,670;-1,702;-0,011;-0,005;-0,003;
20190905_070516;-0,127;9,675;-1,772;-0,003;-0,004;-0,004;
20190905_070516;-0,108;9,536;-1,733;-0,011;-0,005;0,001;
20190905_070516;0,029;9,685;-1,726;-0,001;-0,001;-0,001;
20190905_070517;0,002;9,543;-1,731;-0,008;-0,002;0,008;
20190905_070517;-0,084;9,546;-1,640;-0,007;0,000;0,007;
20190905_070517;-0,108;9,517;-1,721;0,006;-0,003;0,004;
20190905_070517;0,012;9,622;-1,674;-0,005;0,002;0,003;
20190905_070517;0,069;9,412;-1,686;-0,010;-0,005;0,004;
20190905_070517;-0,103;9,589;-1,827;0,010;-0,002;0,001;
20190905_070517;0,050;9,558;-1,650;-0,008;-0,001;0,002;
20190905_070517;-0,014;9,586;-1,748;-0,003;-0,005;0,003;
20190905_070517;0,034;9,764;-1,805;-0,001;-0,001;0,001;
20190905_070517;-0,067;9,776;-1,788;-0,003;-0,004;0,001;
20190905_070518;0,007;9,615;-1,743;-0,007;-0,004;0,005;
20190905_070518;0,165;9,598;-1,757;-0,004;0,000;0,006;
20190905_070518;-0,043;9,493;-1,700;-0,008;-0,003;0,002;
20190905_070518;-0,010;9,402;-1,705;-0,006;-0,003;0,002;
20190905_070518;-0,026;9,376;-1,638;-0,005;-0,002;-0,005;
20190905_070518;0,057;9,443;-1,717;-0,002;-0,003;-0,001;
20190905_070518;0,038;9,390;-1,654;-0,007;-0,002;-0,000;
20190905_070518;0,069;9,402;-1,753;0,002;-0,003;-0,005;
20190905_070518;-0,084;9,536;-1,686;-0,002;-0,005;-0,009;
20190905_070519;-0,084;9,419;-1,702;-0,004;-0,001;-0,003;
20190905_070519;-0,010;9,486;-1,705;-0,001;-0,001;0,001;
20190905_070519;0,036;9,450;-1,686;-0,006;0,001;0,007;
20190905_070519;0,007;9,440;-1,705;-0,003;-0,001;0,006;
20190905_070519;-0,012;9,412;-1,693;-0,004;0,000;0,003;
20190905_070519;0,041;9,421;-1,678;-0,004;-0,001;0,005;
20190905_070519;-0,038;9,436;-1,666;-0,006;0,000;0,006;
20190905_070519;0,024;9,464;-1,717;-0,002;0,000;0,008;
20190905_070519;0,019;9,455;-1,664;-0,005;0,000;0,010;
20190905_070520;0,101;9,412;-1,671;-0,006;0,001;0,012;
20190905_070520;-0,067;9,335;-1,662;-0,002;-0,001;0,006;
20190905_070520;0,010;9,333;-1,647;-0,008;-0,001;0,010;
20190905_070520;-0,014;9,323;-1,657;-0,002;0,003;0,013;
20190905_070520;-0,034;9,311;-1,669;-0,005;0,000;0,012;
20190905_070520;0,045;9,335;-1,659;-0,002;0,001;0,009;
20190905_070520;-0,022;9,278;-1,618;-0,003;-0,001;0,005;
20190905_070520;-0,031;9,416;-1,678;0,002;-0,001;0,008;
20190905_070520;0,036;9,337;-1,688;-0,004;0,000;0,008;
20190905_070520;-0,053;9,471;-1,707;0,003;-0,002;0,007;
20190905_070521;0,055;9,534;-1,693;-0,004;0,001;0,004;
20190905_070521;-0,048;9,505;-1,686;-0,004;-0,001;0,002;
20190905_070521;-0,019;9,567;-1,767;0,004;-0,002;0,003;
20190905_070521;0,134;9,448;-1,640;-0,009;-0,001;0,006;
20190905_070521;-0,057;9,608;-1,765;0,004;-0,002;0,004;
20190905_070521;0,048;9,515;-1,635;-0,006;0,002;0,002;
20190905_070521;-0,062;9,653;-1,762;0,004;-0,002;0,004;
20190905_070521;-0,002;9,531;-1,697;-0,001;0,002;0,008;
20190905_070521;0,010;9,488;-1,765;-0,003;-0,002;0,008;
20190905_070522;-0,120;9,457;-1,650;-0,004;-0,002;0,003;
20190905_070522;0,086;9,491;-1,700;-0,002;-0,001;0,003;
20190905_070522;0,010;9,469;-1,633;-0,006;-0,001;0,005;
20190905_070522;-0,043;9,586;-1,741;0,003;0,000;0,002;
20190905_070522;-0,005;9,469;-1,623;-0,008;-0,002;0,005;
20190905_070522;0,000;9,500;-1,777;0,003;0,000;0,005;
20190905_070522;-0,036;9,491;-1,607;-0,008;-0,002;0,006;
20190905_070522;-0,069;9,519;-1,753;0,002;0,000;0,004;
20190905_070522;0,041;9,538;-1,616;-0,001;0,000;0,002;
20190905_070522;0,017;9,574;-1,731;-0,001;-0,001;0,007;
20190905_070523;-0,084;9,534;-1,705;-0,003;0,000;0,006;
20190905_070523;-0,026;9,541;-1,650;-0,006;-0,003;0,005;
20190905_070523;0,024;9,426;-1,729;0,002;-0,003;0,005;
20190905_070523;0,017;9,325;-1,659;-0,004;-0,001;0,004;
20190905_070523;-0,034;9,486;-1,717;0,003;-0,001;0,006;
20190905_070523;0,041;9,548;-1,693;-0,003;-0,002;0,007;
20190905_070523;-0,031;9,572;-1,755;-0,001;-0,001;0,006;
20190905_070523;-0,086;9,625;-1,695;-0,003;-0,001;0,005;
20190905_070523;0,017;9,644;-1,741;-0,002;0,000;0,006;
