Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20190905_070446;-1,149;3,546;9,081;0,214;-0,199;-0,046;
20190905_070446;-1,183;3,503;8,756;-0,042;0,068;-0,103;
20190905_070446;-1,298;3,225;8,744;-0,058;-0,065;-0,083;
20190905_070446;-1,006;3,321;9,062;-0,043;-0,057;0,016;
20190905_070446;-0,876;3,297;8,995;0,007;-0,017;0,021;
20190905_070446;-0,943;3,278;9,048;-0,008;-0,046;0,019;
20190905_070446;-0,974;3,275;8,830;0,004;0,002;0,020;
20190905_070447;-0,871;3,306;9,081;-0,019;0,000;-0,000;
20190905_070447;-0,800;3,323;8,904;0,024;-0,032;0,042;
20190905_070447;-0,893;3,297;9,086;-0,023;0,001;0,019;
20190905_070447;-0,903;3,256;8,959;-0,033;0,005;-0,015;
20190905_070447;-0,972;3,263;8,933;-0,132;0,007;-0,027;
20190905_070447;-0,895;2,885;8,528;-0,274;0,043;0,127;
20190905_070447;-0,697;2,605;9,821;-0,406;-0,005;0,004;
20190905_070447;-0,685;2,406;9,565;-0,093;-0,117;-0,011;
20190905_070447;-0,680;2,430;9,175;-0,017;-0,102;0,042;
20190905_070447;-0,745;2,509;9,266;0,006;-0,032;-0,008;
20190905_070448;-0,563;2,468;9,297;0,025;-0,060;-0,012;
20190905_070448;-0,587;2,428;9,440;-0,026;-0,002;-0,044;
20190905_070448;-0,637;2,447;9,127;0,009;-0,015;-0,010;
20190905_070448;-0,706;2,404;9,493;-0,009;0,066;0,007;
20190905_070448;-0,587;2,387;9,232;0,004;-0,002;-0,010;
20190905_070448;-0,634;2,430;9,443;-0,010;-0,029;-0,003;
20190905_070448;-0,539;2,514;9,316;0,008;0,000;0,012;
20190905_070448;-0,663;2,404;9,357;-0,010;-0,021;0,002;
20190905_070448;-0,608;2,468;9,357;0,013;-0,027;0,010;
20190905_070449;-0,599;2,488;9,225;0,026;0,011;0,009;
20190905_070449;-0,702;2,444;9,390;-0,005;-0,006;-0,024;
20190905_070449;-0,575;2,466;9,215;0,009;0,011;0,004;
20190905_070449;-0,704;2,442;9,385;-0,014;-0,025;-0,010;
20190905_070449;-0,548;2,485;9,297;-0,002;-0,005;-0,018;
20190905_070449;-0,622;2,413;9,292;0,002;-0,018;0,009;
20190905_070449;-0,558;2,478;9,294;-0,001;-0,011;0,011;
20190905_070449;-0,520;2,476;9,304;0,006;-0,031;0,009;
20190905_070449;-0,548;2,483;9,299;0,030;-0,051;0,004;
20190905_070449;-0,498;2,540;9,333;-0,007;-0,031;0,007;
20190905_070450;-0,309;2,605;9,103;-0,014;-0,096;-0,013;
20190905_070450;-0,237;3,290;9,531;-0,052;-0,773;-0,232;
20190905_070450;-0,218;2,112;8,657;-1,118;0,068;-0,518;
20190905_070450;-0,393;-0,041;10,937;-0,364;0,436;-0,551;
20190905_070450;-0,156;0,275;10,879;0,860;-0,584;0,277;
20190905_070450;0,752;4,662;7,386;1,408;-1,831;0,622;
20190905_070450;3,033;3,031;8,420;1,081;-0,002;0,970;
20190905_070450;2,385;4,199;9,869;0,448;0,491;0,042;
20190905_070450;2,320;4,427;8,483;1,170;-0,333;0,625;
20190905_070450;2,488;5,298;7,336;-0,089;0,352;-0,429;
20190905_070451;2,241;4,750;6,886;0,971;-0,960;0,026;
20190905_070451;3,692;5,787;5,847;0,316;-0,927;0,186;
20190905_070451;4,609;6,270;5,703;0,219;-0,907;-0,414;
20190905_070451;4,417;6,519;6,000;0,268;-0,839;-0,157;
20190905_070451;4,575;6,658;5,100;-0,068;0,292;0,034;
20190905_070451;5,114;6,517;4,154;0,494;-0,584;0,337;
20190905_070451;4,901;7,396;4,298;0,852;-0,670;0,349;
20190905_070451;4,846;8,339;2,648;0,593;0,221;-0,055;
20190905_070451;5,341;7,472;2,540;0,337;0,285;0,657;
20190905_070452;5,555;6,402;3,019;0,990;0,031;-0,174;
20190905_070452;5,499;7,032;2,102;1,301;-0,138;-0,789;
20190905_070452;4,274;8,686;2,468;1,270;0,125;-0,755;
20190905_070452;4,911;9,285;2,200;1,200;0,056;-0,524;
20190905_070452;1,587;8,078;0,326;1,039;-0,118;-1,073;
20190905_070452;3,359;9,718;0,034;0,437;0,338;0,695;
20190905_070452;2,911;9,225;-2,859;1,172;0,077;-0,754;
20190905_070452;2,543;9,069;-2,966;0,598;0,084;-0,173;
20190905_070452;2,140;9,270;-2,962;0,486;0,208;-0,213;
20190905_070452;1,908;9,280;-3,871;0,560;0,116;-0,328;
20190905_070453;2,437;7,796;-4,372;0,124;0,472;0,168;
20190905_070453;1,403;9,199;-3,919;0,352;0,017;-0,414;
20190905_070453;1,489;8,344;-4,147;0,074;-0,136;-0,286;
20190905_070453;0,965;8,748;-4,489;0,009;-0,054;-0,396;
20190905_070453;1,401;8,624;-3,919;-0,454;0,329;0,198;
20190905_070453;1,329;8,768;-3,666;-0,285;-0,030;-0,276;
20190905_070453;-1,659;9,306;-3,785;-0,326;-0,361;-0,894;
20190905_070453;-0,091;9,064;-2,198;-0,388;-0,066;-0,471;
20190905_070453;-1,111;10,104;-2,746;-0,158;0,572;0,427;
20190905_070454;0,079;8,645;-2,191;-0,614;0,505;0,331;
20190905_070454;-0,024;9,720;-2,184;-0,068;0,172;-0,006;
20190905_070454;0,678;9,203;-2,248;0,048;0,037;0,049;
20190905_070454;0,879;8,724;-1,992;-0,003;-0,009;-0,056;
20190905_070454;-0,838;6,196;-2,215;0,075;-0,136;-0,956;
