Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20190926_035138;0.685;9.950;-1.903;0.009;0.000;-0.006;
20190926_035138;0.584;9.665;-1.774;-0.006;0.007;0.004;
20190926_035138;0.757;9.330;-1.913;0.006;0.000;0.001;
20190926_035138;0.618;9.007;-1.743;0.000;0.003;-0.000;
20190926_035138;0.599;9.704;-1.865;0.008;-0.002;-0.005;
20190926_035138;0.579;9.910;-1.932;-0.003;0.000;0.002;
20190926_035138;0.611;9.440;-1.839;-0.006;-0.001;-0.000;
20190926_035139;0.515;9.498;-1.867;0.002;-0.003;-0.003;
20190926_035139;0.735;9.713;-1.834;-0.005;0.001;0.004;
20190926_035139;0.527;9.728;-1.844;-0.004;-0.002;-0.000;
20190926_035139;0.654;9.131;-1.846;-0.007;0.000;0.004;
20190926_035139;0.680;9.194;-1.784;0.001;-0.002;-0.000;
20190926_035139;0.797;9.467;-1.738;0.000;-0.002;0.003;
20190926_035139;0.615;9.876;-1.855;0.005;-0.003;-0.003;
20190926_035139;0.591;9.481;-1.913;-0.004;0.001;-0.000;
20190926_035139;0.596;9.292;-1.817;-0.009;0.000;-0.000;
20190926_035139;0.699;9.594;-1.903;0.005;-0.002;-0.003;
20190926_035140;0.713;9.747;-1.812;-0.009;0.000;0.001;
20190926_035140;0.692;9.644;-1.858;0.005;0.000;-0.001;
20190926_035140;0.704;9.177;-1.714;-0.005;-0.001;0.004;
20190926_035140;0.582;9.285;-1.808;0.010;-0.003;-0.006;
20190926_035140;0.601;9.467;-1.954;-0.001;0.000;0.003;
20190926_035140;0.709;9.706;-1.923;0.005;-0.004;-0.000;
20190926_035140;0.634;9.706;-1.978;-0.010;-0.001;0.001;
20190926_035140;0.474;9.213;-1.772;-0.010;-0.002;0.003;
20190926_035140;0.728;9.455;-1.870;0.006;-0.005;-0.001;
20190926_035141;0.709;9.476;-1.822;-0.007;0.000;0.001;
20190926_035141;0.646;9.771;-1.887;0.005;-0.005;-0.003;
20190926_035141;0.723;9.273;-1.920;-0.004;-0.003;0.002;
20190926_035141;0.706;9.436;-1.834;0.006;-0.001;-0.000;
20190926_035141;0.735;9.424;-1.882;-0.007;-0.003;0.004;
20190926_035141;0.721;9.380;-1.860;-0.003;-0.006;0.001;
20190926_035141;0.584;9.244;-1.865;-0.002;-0.005;0.003;
20190926_035141;0.711;9.438;-1.736;0.000;-0.006;0.002;
20190926_035141;0.642;9.517;-1.970;0.000;-0.005;-0.000;
20190926_035141;0.730;9.541;-1.879;-0.005;-0.006;0.001;
20190926_035142;0.716;9.627;-2.054;-0.006;-0.010;-0.003;
20190926_035142;0.575;9.357;-1.760;-0.015;-0.005;0.002;
20190926_035142;0.749;9.531;-1.870;-0.001;-0.009;-0.000;
20190926_035142;0.711;9.553;-1.820;-0.011;-0.003;0.004;
20190926_035142;0.692;9.493;-1.908;0.008;-0.004;-0.003;
20190926_035142;0.747;9.383;-1.757;-0.004;-0.003;0.004;
20190926_035142;0.706;9.404;-1.875;0.006;-0.004;-0.003;
20190926_035142;0.718;9.586;-1.954;0.000;-0.006;0.001;
20190926_035142;0.728;9.613;-1.841;0.003;-0.004;-0.000;
20190926_035143;0.790;9.517;-1.786;-0.002;0.001;0.001;
20190926_035143;0.611;9.428;-1.865;-0.013;-0.004;0.003;
20190926_035143;0.821;9.754;-2.059;0.016;-0.004;-0.003;
20190926_035143;0.804;9.661;-2.040;-0.015;-0.001;0.001;
20190926_035143;0.661;9.440;-1.707;-0.003;-0.003;-0.000;
20190926_035143;0.666;9.084;-1.712;-0.004;-0.001;-0.001;
20190926_035143;0.709;9.486;-1.741;0.008;-0.005;-0.006;
20190926_035143;0.795;9.795;-1.911;0.007;0.001;0.001;
20190926_035143;0.661;9.828;-1.865;0.003;-0.004;-0.004;
20190926_035144;0.529;9.369;-1.872;-0.008;-0.003;0.002;
20190926_035144;0.625;9.345;-1.777;-0.010;0.000;0.003;
20190926_035144;0.596;9.517;-1.882;0.005;-0.001;-0.001;
20190926_035144;0.735;9.656;-1.889;-0.002;0.000;-0.003;
20190926_035144;0.675;9.656;-1.975;-0.001;0.000;-0.005;
20190926_035144;0.766;9.390;-1.872;-0.013;0.003;0.001;
20190926_035144;0.812;9.436;-1.853;0.005;-0.003;-0.006;
20190926_035144;0.651;9.275;-1.753;-0.003;0.001;-0.000;
20190926_035144;0.611;9.613;-1.753;0.001;-0.001;-0.001;
20190926_035144;0.570;9.507;-1.899;0.001;0.004;0.005;
20190926_035145;0.510;9.476;-1.879;0.003;0.001;-0.003;
20190926_035145;0.582;9.452;-1.925;-0.008;0.001;0.005;
20190926_035145;0.713;9.668;-2.035;0.001;0.001;-0.003;
20190926_035145;0.745;9.627;-1.994;-0.007;0.004;-0.003;
20190926_035145;0.637;9.330;-1.841;-0.007;0.004;-0.004;
20190926_035145;0.833;9.373;-1.970;-0.002;0.003;0.001;
20190926_035145;0.723;9.637;-1.750;-0.010;0.004;0.001;
20190926_035145;0.675;9.711;-1.793;0.012;-0.001;-0.005;
20190926_035145;0.539;9.486;-1.676;-0.013;0.006;0.004;
20190926_035146;0.575;9.457;-1.726;-0.002;0.005;0.002;
20190926_035146;0.644;9.345;-1.867;-0.008;0.006;-0.000;
20190926_035146;0.570;9.912;-1.915;0.012;0.000;-0.006;
20190926_035146;0.589;9.309;-1.932;-0.009;0.008;0.006;
20190926_035146;0.625;9.246;-1.851;0.002;0.005;-0.003;
20190926_035146;0.539;9.653;-1.887;0.001;0.001;-0.005;
20190926_035146;0.606;9.756;-1.745;-0.004;0.007;0.004;
20190926_035146;0.630;9.754;-1.848;-0.002;0.003;-0.004;
20190926_035146;0.632;9.213;-1.827;-0.015;0.007;0.003;
20190926_035146;0.740;9.316;-1.803;0.008;0.003;-0.007;
20190926_035147;0.742;9.354;-1.729;0.002;0.006;0.003;
20190926_035147;0.560;9.618;-1.891;0.013;0.000;-0.007;
20190926_035147;0.500;9.527;-2.124;0.000;0.007;-0.001;
20190926_035147;0.474;9.227;-1.966;-0.003;0.001;0.002;
20190926_035147;0.433;9.280;-1.820;0.000;-0.002;0.001;
20190926_035147;0.510;9.804;-1.774;0.000;-0.003;-0.003;
20190926_035147;0.486;9.835;-1.997;-0.008;-0.004;-0.000;
20190926_035147;0.433;9.428;-1.858;-0.010;-0.005;0.004;
20190926_035147;0.666;9.510;-1.820;-0.008;-0.008;0.003;
20190926_035148;0.646;9.450;-1.757;-0.008;-0.005;0.002;
20190926_035148;0.711;9.754;-2.088;0.001;-0.008;0.002;
20190926_035148;0.706;9.187;-1.899;-0.016;-0.004;0.006;
20190926_035148;0.776;9.098;-1.618;0.005;-0.007;-0.001;
20190926_035148;0.869;10.065;-1.659;0.018;-0.008;-0.005;
20190926_035148;0.685;10.034;-1.748;0.015;-0.005;-0.003;
20190926_035148;0.661;9.062;-1.956;-0.006;-0.004;0.007;
20190926_035148;0.541;9.282;-1.736;0.003;-0.006;-0.007;
20190926_035148;0.656;9.814;-2.059;-0.002;-0.005;0.004;
20190926_035148;0.776;10.051;-2.009;-0.011;-0.001;0.001;
20190926_035149;0.716;9.582;-1.808;-0.014;0.001;-0.003;
20190926_035149;0.630;9.050;-1.808;-0.011;-0.002;-0.001;
20190926_035149;0.838;9.330;-1.896;0.006;-0.004;-0.000;
20190926_035149;0.824;9.900;-1.980;-0.003;0.003;0.003;
20190926_035149;0.654;9.728;-1.963;-0.011;0.000;0.003;
20190926_035149;0.625;8.945;-1.664;-0.014;0.003;0.009;
20190926_035149;0.785;9.246;-1.717;0.005;-0.001;-0.003;
20190926_035149;0.912;9.723;-1.841;-0.002;0.006;-0.005;
20190926_035149;0.706;9.641;-1.812;0.008;-0.003;-0.006;
20190926_035150;0.567;9.510;-1.812;-0.005;-0.001;-0.001;
20190926_035150;0.615;9.462;-1.848;0.009;-0.001;-0.001;
20190926_035150;0.546;9.524;-2.004;0.008;0.004;-0.005;
20190926_035150;0.570;9.943;-2.097;0.008;0.003;-0.004;
20190926_035150;0.661;9.574;-1.990;-0.016;0.009;0.006;
20190926_035150;0.620;9.153;-1.817;-0.011;0.003;-0.004;
20190926_035150;0.723;9.546;-1.719;-0.006;0.003;-0.005;
20190926_035150;0.742;9.761;-1.654;0.002;0.009;0.001;
20190926_035150;0.670;9.380;-1.841;0.006;0.004;-0.003;
20190926_035151;0.534;9.146;-1.633;0.001;0.006;0.001;
20190926_035151;0.429;9.412;-1.812;0.012;-0.001;-0.004;
20190926_035151;0.551;9.579;-1.858;0.002;0.003;0.006;
20190926_035151;0.603;10.116;-1.908;0.003;-0.003;-0.007;
20190926_035151;0.694;9.699;-1.997;-0.018;0.005;0.002;
20190926_035151;0.464;9.208;-1.887;-0.019;0.000;-0.003;
20190926_035151;0.795;9.843;-1.901;-0.005;0.000;-0.001;
20190926_035151;0.630;9.838;-1.949;-0.013;0.005;-0.000;
20190926_035151;0.601;9.907;-1.839;-0.004;0.004;0.002;
20190926_035151;0.400;8.559;-1.573;-0.022;0.008;0.010;
20190926_035152;0.769;8.418;-1.578;-0.009;0.004;0.004;
20190926_035152;0.328;9.215;-1.671;0.022;-0.002;-0.013;
20190926_035152;0.740;9.919;-1.875;0.013;0.001;-0.007;
20190926_035152;0.673;10.235;-2.298;0.001;0.009;-0.003;
20190926_035152;0.646;9.902;-2.073;-0.008;-0.001;-0.012;
20190926_035152;0.448;9.622;-2.112;-0.003;0.000;-0.000;
20190926_035152;0.795;9.512;-1.927;-0.021;0.005;0.004;
20190926_035152;0.632;9.725;-1.918;-0.010;0.004;-0.001;
20190926_035152;0.450;9.227;-1.700;-0.013;0.006;0.007;
20190926_035153;0.560;9.421;-1.750;0.000;0.004;0.003;
20190926_035153;0.560;9.275;-1.855;0.006;0.004;0.002;
20190926_035153;0.577;9.476;-1.920;0.002;0.000;-0.007;
20190926_035153;0.551;9.409;-1.887;-0.005;0.000;-0.004;
20190926_035153;0.445;9.100;-1.805;0.003;0.000;0.003;
20190926_035153;0.529;9.728;-2.097;0.010;-0.002;-0.005;
20190926_035153;0.644;10.123;-2.040;-0.001;0.004;0.001;
20190926_035153;0.546;9.663;-2.040;-0.001;0.001;0.003;
20190926_035153;0.520;8.981;-1.810;-0.017;-0.004;0.006;
20190926_035153;0.749;9.347;-1.791;0.001;-0.007;-0.005;
20190926_035154;0.646;9.596;-1.829;0.003;-0.003;0.001;
20190926_035154;0.625;9.637;-1.786;0.010;-0.006;0.001;
20190926_035154;0.646;9.500;-1.674;-0.005;-0.003;0.003;
20190926_035154;0.534;9.337;-1.633;-0.005;-0.006;0.001;
20190926_035154;0.512;9.323;-1.865;0.005;-0.005;0.001;
20190926_035154;0.649;9.773;-1.927;0.000;-0.006;0.001;
20190926_035154;0.716;9.969;-2.025;-0.009;-0.005;-0.000;
20190926_035154;0.582;9.438;-1.891;-0.006;-0.004;0.001;
20190926_035154;0.692;9.074;-2.109;-0.004;-0.003;0.004;
20190926_035155;0.730;9.431;-1.958;0.001;-0.004;-0.003;
20190926_035155;0.625;9.862;-2.057;-0.001;-0.005;-0.000;
20190926_035155;0.627;9.443;-1.755;-0.008;0.000;0.007;
20190926_035155;0.682;9.273;-1.872;0.002;-0.002;0.003;
20190926_035155;0.812;9.414;-1.891;-0.006;0.000;0.002;
20190926_035155;0.711;9.756;-1.834;0.009;-0.003;-0.000;
20190926_035155;0.747;9.455;-1.786;0.020;-0.003;-0.001;
20190926_035155;0.584;9.325;-1.616;0.003;-0.006;-0.003;
20190926_035155;0.694;9.570;-1.647;0.027;-0.008;-0.004;
20190926_035155;0.627;9.692;-1.879;0.000;-0.001;0.006;
20190926_035156;0.625;9.522;-2.025;-0.013;0.003;0.007;
20190926_035156;0.560;9.323;-1.855;-0.029;0.010;-0.006;
20190926_035156;0.601;9.522;-2.167;-0.010;0.000;-0.006;
20190926_035156;0.654;9.881;-2.018;-0.014;0.003;-0.001;
20190926_035156;0.644;9.857;-1.992;0.003;0.003;-0.008;
20190926_035156;0.505;9.213;-1.729;-0.017;0.006;0.005;
20190926_035156;0.555;9.103;-1.592;0.002;0.001;0.005;
20190926_035156;0.558;9.436;-1.671;0.026;-0.004;-0.005;
20190926_035156;0.529;9.857;-1.712;0.011;-0.003;-0.006;
20190926_035157;0.529;9.546;-1.990;-0.001;-0.002;-0.000;
20190926_035157;0.522;9.400;-2.028;-0.004;-0.004;-0.001;
20190926_035157;0.687;9.304;-1.978;-0.004;-0.003;-0.003;
20190926_035157;0.706;9.706;-1.887;0.002;-0.005;-0.003;
20190926_035157;0.699;9.732;-1.884;-0.003;-0.002;0.002;
20190926_035157;0.634;9.246;-1.638;-0.004;0.000;0.005;
20190926_035157;0.718;9.337;-1.669;0.005;-0.003;-0.000;
20190926_035157;0.797;9.397;-1.800;0.000;-0.001;0.003;
20190926_035157;0.646;9.582;-1.688;0.011;-0.005;-0.006;
20190926_035157;0.670;9.558;-1.815;-0.003;-0.003;0.001;
20190926_035158;0.613;9.522;-1.820;-0.007;-0.003;-0.000;
20190926_035158;0.555;9.476;-2.006;-0.002;-0.003;0.001;
20190926_035158;0.694;9.701;-1.932;-0.006;-0.001;0.002;
20190926_035158;0.673;9.550;-2.021;-0.018;-0.001;0.001;
20190926_035158;0.608;9.225;-1.853;-0.006;0.000;0.002;
20190926_035158;0.740;9.527;-1.781;0.002;-0.002;-0.000;
20190926_035158;0.735;9.596;-1.724;-0.004;0.003;0.004;
20190926_035158;0.575;9.718;-1.741;0.002;-0.001;-0.003;
20190926_035158;0.527;9.055;-1.709;-0.002;0.003;0.005;
20190926_035159;0.634;9.301;-1.690;0.007;-0.001;-0.000;
20190926_035159;0.596;9.553;-1.829;0.005;-0.001;-0.001;
20190926_035159;0.622;9.955;-1.894;0.007;0.000;-0.003;
20190926_035159;0.632;9.632;-1.937;-0.005;0.001;-0.000;
20190926_035159;0.618;9.297;-1.956;-0.008;0.000;0.001;
20190926_035159;0.649;9.349;-1.980;-0.007;-0.002;-0.003;
20190926_035159;0.678;9.704;-1.855;-0.001;-0.001;-0.004;
20190926_035159;0.668;9.656;-1.772;-0.005;0.000;0.001;
20190926_035159;0.548;9.146;-1.695;0.002;0.004;-0.000;
20190926_035159;0.699;9.325;-1.642;0.011;-0.002;-0.006;
20190926_035200;0.534;9.680;-1.686;0.007;0.003;0.001;
20190926_035200;0.642;9.723;-1.647;0.008;0.000;-0.000;
20190926_035200;0.579;9.428;-1.788;-0.004;0.001;-0.001;
20190926_035200;0.572;9.548;-1.810;-0.013;0.000;-0.000;
20190926_035200;0.534;9.481;-1.987;-0.002;-0.001;-0.000;
20190926_035200;0.723;9.677;-1.882;0.000;0.000;-0.004;
20190926_035200;0.680;9.677;-2.016;-0.009;-0.001;-0.004;
20190926_035200;0.599;9.385;-1.875;-0.005;0.003;0.001;
20190926_035200;0.709;9.380;-1.736;-0.003;0.001;0.005;
20190926_035201;0.733;9.474;-1.781;-0.007;0.001;-0.001;
20190926_035201;0.579;9.752;-1.932;0.006;0.000;-0.001;
20190926_035201;0.613;9.172;-1.662;-0.002;0.001;0.005;
20190926_035201;0.685;9.242;-1.686;0.009;0.000;-0.003;
20190926_035201;0.527;9.548;-1.753;0.012;0.000;-0.001;
20190926_035201;0.572;9.752;-1.618;0.005;-0.001;-0.001;
20190926_035201;0.625;9.483;-1.939;0.001;0.001;0.004;
20190926_035201;0.575;9.297;-1.781;0.001;0.000;-0.000;
20190926_035201;0.539;9.462;-2.085;0.009;-0.003;-0.005;
20190926_035201;0.682;9.974;-2.071;0.002;-0.002;-0.003;
20190926_035202;0.709;9.874;-2.047;-0.004;0.003;0.001;
20190926_035202;0.536;9.124;-1.848;-0.016;0.004;-0.000;
20190926_035202;0.634;9.376;-2.011;0.005;-0.003;-0.004;
20190926_035202;0.711;9.548;-1.913;-0.010;0.003;0.005;
20190926_035202;0.603;9.931;-1.937;0.005;-0.002;-0.001;
20190926_035202;0.543;9.239;-1.748;-0.007;0.006;0.005;
20190926_035202;0.737;9.151;-1.738;0.008;0.005;0.002;
20190926_035202;0.634;9.376;-1.705;0.014;0.003;-0.000;
20190926_035202;0.666;9.673;-1.829;0.005;0.001;-0.004;
20190926_035203;0.634;9.704;-2.078;-0.002;0.001;-0.003;
20190926_035203;0.527;9.424;-1.918;-0.017;0.004;0.001;
20190926_035203;0.670;9.507;-1.944;0.003;0.003;-0.000;
20190926_035203;0.618;9.639;-1.915;-0.004;0.003;-0.003;
20190926_035203;0.575;9.797;-2.152;-0.001;0.003;0.001;
20190926_035203;0.591;9.124;-1.867;-0.019;0.005;0.007;
20190926_035203;0.697;9.160;-1.803;-0.002;0.001;0.001;
20190926_035203;0.675;9.546;-1.908;-0.002;0.003;-0.001;
20190926_035203;0.725;9.716;-1.903;0.001;0.001;0.003;
20190926_035203;0.613;9.199;-1.865;-0.007;0.001;0.001;
20190926_035204;0.589;9.297;-1.678;0.010;0.000;-0.001;
20190926_035204;0.654;9.675;-1.822;0.018;-0.002;0.002;
20190926_035204;0.611;9.689;-1.908;0.009;0.000;-0.000;
20190926_035204;0.460;9.208;-1.985;-0.013;-0.001;0.002;
20190926_035204;0.613;9.141;-1.978;-0.016;-0.004;0.001;
20190926_035204;0.536;9.649;-1.951;0.006;-0.007;-0.005;
20190926_035204;0.764;9.823;-1.879;-0.009;-0.005;0.001;
20190926_035204;0.752;9.847;-1.956;-0.003;-0.004;-0.004;
20190926_035204;0.608;9.002;-1.829;-0.003;-0.001;0.004;
20190926_035204;0.711;8.962;-1.681;0.005;-0.004;0.002;
20190926_035205;0.608;9.333;-1.877;0.003;-0.003;0.002;
20190926_035205;0.661;9.847;-1.875;0.009;-0.005;0.001;
20190926_035205;0.649;9.543;-1.942;0.002;-0.003;0.002;
20190926_035205;0.532;9.210;-1.865;-0.007;-0.005;0.004;
20190926_035205;0.702;9.397;-2.116;0.005;-0.008;-0.005;
20190926_035205;0.694;9.912;-2.033;-0.011;-0.003;-0.001;
20190926_035205;0.735;9.720;-1.949;-0.007;-0.004;0.003;
20190926_035205;0.611;9.060;-1.702;-0.007;-0.002;0.002;
20190926_035205;0.716;9.335;-2.064;0.000;-0.008;0.001;
20190926_035206;0.725;9.855;-1.879;-0.009;-0.004;0.002;
20190926_035206;0.678;9.749;-1.887;-0.001;-0.003;0.003;
20190926_035206;0.634;9.048;-1.738;-0.001;-0.002;0.004;
20190926_035206;0.783;8.887;-1.779;0.009;-0.004;-0.001;
20190926_035206;0.718;9.613;-1.824;0.015;-0.005;-0.006;
20190926_035206;0.725;9.943;-1.846;0.008;-0.004;-0.004;
20190926_035206;0.685;9.677;-1.918;-0.011;-0.003;0.003;
20190926_035206;0.577;9.301;-1.796;-0.015;-0.007;0.005;
20190926_035206;0.529;9.407;-1.949;0.001;-0.006;0.001;
20190926_035206;0.718;9.804;-1.975;-0.003;-0.003;0.001;
20190926_035207;0.716;9.639;-2.006;0.000;-0.002;0.001;
20190926_035207;0.721;8.983;-1.815;-0.015;-0.004;0.001;
20190926_035207;0.733;9.455;-1.733;0.009;-0.006;-0.004;
20190926_035207;0.721;9.811;-1.803;0.011;-0.002;0.002;
20190926_035207;0.663;9.843;-1.855;0.013;-0.002;-0.000;
20190926_035207;0.620;9.395;-1.970;-0.007;-0.003;0.002;
20190926_035207;0.594;9.249;-1.836;-0.009;-0.002;0.002;
20190926_035207;0.627;9.364;-1.853;-0.004;-0.007;-0.001;
20190926_035207;0.735;9.833;-1.899;0.007;-0.003;-0.006;
20190926_035208;0.675;9.694;-2.076;-0.004;-0.003;-0.004;
20190926_035208;0.687;9.182;-1.815;-0.010;0.000;0.004;
20190926_035208;0.579;9.220;-1.877;0.003;-0.002;-0.000;
20190926_035208;0.694;9.620;-1.951;0.001;0.000;-0.000;
20190926_035208;0.694;9.701;-1.990;0.001;0.000;0.001;
20190926_035208;0.634;9.366;-1.894;-0.015;0.001;0.003;
20190926_035208;0.733;9.371;-1.805;0.010;-0.001;-0.004;
20190926_035208;0.713;9.488;-1.829;0.006;0.003;-0.003;
20190926_035208;0.632;9.543;-1.887;-0.008;0.001;0.004;
20190926_035208;0.505;9.359;-1.595;-0.001;0.003;0.004;
20190926_035209;0.637;9.383;-1.702;0.009;0.003;-0.000;
20190926_035209;0.570;9.380;-1.848;0.003;0.004;0.002;
20190926_035209;0.555;9.651;-2.045;0.014;-0.001;-0.006;
20190926_035209;0.644;9.670;-2.207;0.001;0.003;-0.000;
20190926_035209;0.702;9.424;-1.870;-0.019;0.004;0.001;
20190926_035209;0.670;9.251;-1.896;-0.003;0.000;-0.001;
20190926_035209;0.709;9.536;-1.597;-0.006;0.005;0.002;
20190926_035209;0.618;9.759;-1.709;0.005;0.003;-0.003;
20190926_035209;0.584;9.323;-1.772;0.006;0.005;-0.000;
20190926_035210;0.702;9.256;-1.884;0.011;0.003;-0.006;
20190926_035210;0.589;9.515;-1.966;0.003;0.003;-0.004;
20190926_035210;0.587;9.936;-1.990;0.011;0.000;-0.005;
20190926_035210;0.642;9.572;-1.999;-0.005;0.008;0.003;
20190926_035210;0.438;9.208;-1.942;-0.010;0.005;0.002;
20190926_035210;0.534;9.199;-2.078;-0.004;0.003;0.002;
20190926_035210;0.543;9.900;-1.968;0.005;0.003;-0.000;
20190926_035210;0.575;9.816;-2.121;-0.001;0.005;-0.000;
20190926_035210;0.608;9.050;-1.836;-0.023;0.005;0.003;
20190926_035210;0.649;9.242;-1.903;0.009;-0.001;-0.003;
20190926_035211;0.685;9.957;-1.664;0.003;0.005;-0.001;
20190926_035211;0.558;9.950;-1.872;0.012;0.001;-0.001;
20190926_035211;0.524;9.194;-1.786;-0.001;0.006;0.004;
20190926_035211;0.644;9.354;-1.827;0.007;-0.001;-0.001;
20190926_035211;0.591;9.754;-1.635;0.006;0.003;0.003;
20190926_035211;0.637;9.934;-1.879;0.023;0.000;-0.003;
20190926_035211;0.587;9.390;-1.889;-0.002;0.001;0.002;
20190926_035211;0.613;9.108;-1.791;0.007;-0.002;-0.003;
20190926_035211;0.546;9.369;-1.690;0.011;-0.003;-0.004;
20190926_035212;0.702;9.962;-1.918;0.012;-0.002;-0.004;
20190926_035212;0.654;9.797;-2.057;-0.001;-0.001;-0.004;
20190926_035212;0.625;9.249;-1.987;-0.013;0.001;0.001;
20190926_035212;0.594;9.134;-1.848;-0.004;-0.004;-0.001;
20190926_035212;0.754;9.517;-1.810;-0.001;-0.002;-0.001;
20190926_035212;0.646;9.957;-2.025;0.007;-0.002;-0.006;
20190926_035212;0.579;9.306;-1.714;-0.015;0.001;0.005;
20190926_035212;0.642;9.285;-1.705;-0.001;-0.003;-0.003;
20190926_035212;0.654;9.457;-1.633;0.003;0.001;0.003;
20190926_035212;0.596;9.555;-1.867;0.003;-0.002;0.002;
20190926_035213;0.654;9.364;-1.942;-0.006;-0.002;0.002;
20190926_035213;0.572;9.464;-1.743;-0.018;0.000;0.007;
20190926_035213;0.553;9.531;-1.901;0.007;-0.004;-0.001;
20190926_035213;0.704;9.658;-1.889;0.023;-0.006;-0.007;
20190926_035213;0.733;9.596;-1.877;-0.022;0.004;0.003;
20190926_035213;0.582;9.273;-1.805;-0.013;-0.006;0.002;
20190926_035213;0.778;9.026;-1.896;0.000;-0.003;-0.001;
20190926_035213;0.649;9.900;-1.923;0.010;-0.002;-0.004;
20190926_035213;0.709;9.917;-2.045;-0.003;-0.004;-0.005;
20190926_035214;0.548;9.175;-1.738;-0.019;0.000;0.005;
20190926_035214;0.639;9.122;-1.786;-0.005;-0.004;-0.000;
20190926_035214;0.742;9.586;-1.803;0.000;-0.004;-0.001;
20190926_035214;0.606;10.056;-1.937;0.000;-0.001;-0.001;
20190926_035214;0.572;9.438;-1.877;-0.022;-0.002;0.006;
20190926_035214;0.663;9.129;-1.908;0.002;-0.004;-0.000;
20190926_035214;0.718;9.515;-1.774;-0.004;-0.005;-0.003;
20190926_035214;0.783;9.878;-1.815;-0.002;-0.002;-0.004;
20190926_035214;0.579;9.450;-1.659;-0.008;-0.002;0.005;
20190926_035215;0.682;9.373;-1.674;0.005;-0.001;-0.001;
20190926_035215;0.644;9.515;-1.877;0.005;0.000;-0.000;
20190926_035215;0.654;9.708;-1.867;0.009;-0.003;-0.003;
20190926_035215;0.611;9.524;-2.018;-0.003;-0.001;0.002;
20190926_035215;0.646;9.158;-1.784;-0.001;-0.004;-0.001;
20190926_035215;0.570;9.352;-2.033;0.010;-0.003;-0.001;
20190926_035215;0.625;9.675;-1.930;0.005;-0.002;0.002;
20190926_035215;0.627;9.541;-2.057;-0.003;-0.002;0.003;
20190926_035215;0.555;9.357;-1.913;-0.007;-0.001;0.002;
20190926_035215;0.713;9.292;-2.059;0.001;0.001;0.003;
20190926_035216;0.639;9.610;-1.925;-0.002;0.000;0.002;
20190926_035216;0.658;9.869;-1.923;0.001;0.000;0.002;
20190926_035216;0.551;9.479;-1.743;-0.008;0.000;0.003;
20190926_035216;0.666;9.340;-1.846;-0.002;-0.002;0.001;
20190926_035216;0.654;9.215;-1.810;-0.001;0.003;0.003;
20190926_035216;0.766;9.558;-1.822;0.008;-0.002;-0.004;
20190926_035216;0.692;9.670;-2.006;-0.001;0.000;-0.003;
20190926_035216;0.673;9.450;-1.867;0.003;-0.002;-0.004;
20190926_035216;0.606;9.436;-1.863;-0.002;0.000;-0.001;
