
1970-01-01_01-10-59-266, ypr, 102.75, -7.58, -1.66, areal, 2012, 415, -1420, accel, 932, 180, 6697, gyro, -21, 49, 41

1970-01-01_01-10-59-291, ypr, 101.61, -8.90, -1.96, areal, 1486, 673, -407, accel, 219, 397, 7681, gyro, -17, 47, 40

1970-01-01_01-10-59-316, ypr, 100.02, -10.64, -2.20, areal, 2157, 454, -896, accel, 646, 146, 7148, gyro, -14, 46, 36

1970-01-01_01-10-59-340, ypr, 99.02, -11.71, -2.42, areal, 2515, 20, 41, accel, 853, -318, 8056, gyro, -13, 50, 36

1970-01-01_01-10-59-365, ypr, 97.53, -13.54, -2.42, areal, 2692, 52, -1180, accel, 775, -284, 6777, gyro, -6, 47, 34

1970-01-01_01-10-59-389, ypr, 96.64, -14.63, -2.49, areal, 3042, -434, -2297, accel, 973, -779, 5621, gyro, -8, 45, 32

1970-01-01_01-10-59-413, ypr, 95.84, -15.67, -2.64, areal, 3481, -392, -2427, accel, 1268, -755, 5451, gyro, -9, 46, 30

1970-01-01_01-10-59-439, ypr, 94.77, -16.97, -2.56, areal, 3991, 477, -1199, accel, 1601, 128, 6628, gyro, -10, 43, 21

1970-01-01_01-10-59-462, ypr, 94.14, -17.75, -2.59, areal, 4202, 140, 1186, accel, 1706, -212, 8981, gyro, -8, 48, 26

1970-01-01_01-10-59-490, ypr, 93.17, -19.14, -2.22, areal, 3981, 564, 2821, accel, 1295, 265, 10555, gyro, 4, 53, 20

1970-01-01_01-10-59-513, ypr, 92.60, -20.21, -1.55, areal, 4109, 984, 3442, accel, 1280, 777, 11128, gyro, 12, 54, 19

1970-01-01_01-10-59-537, ypr, 91.83, -21.29, -0.65, areal, 4250, 751, 2874, accel, 1276, 665, 10507, gyro, 10, 42, 13

1970-01-01_01-10-59-561, ypr, 91.52, -22.16, -0.17, areal, 3444, 328, 1359, accel, 355, 305, 8946, gyro, 12, 37, 10

1970-01-01_01-10-59-583, ypr, 91.37, -22.73, 0.05, areal, 3884, -280, 36, accel, 720, -274, 7592, gyro, 6, 26, 3

1970-01-01_01-10-59-609, ypr, 91.61, -23.06, 0.06, areal, 3238, -900, 2683, accel, 29, -892, 10221, gyro, 12, 22, -7

1970-01-01_01-10-59-633, ypr, 91.77, -23.14, 0.44, areal, 3146, 81, 3076, accel, -73, 140, 10609, gyro, 15, 17, -6

1970-01-01_01-10-59-658, ypr, 92.09, -23.09, 1.38, areal, 1389, 1647, 2637, accel, -1823, 1829, 10171, gyro, 11, -1, -23

1970-01-01_01-10-59-681, ypr, 92.88, -22.90, 1.44, areal, 665, 399, 3288, accel, -2522, 589, 10832, gyro, 19, -7, -28

1970-01-01_01-10-59-707, ypr, 94.17, -21.94, 1.69, areal, 1465, 173, 1969, accel, -1596, 397, 9564, gyro, 16, -18, -31

1970-01-01_01-10-59-730, ypr, 95.13, -21.15, 1.59, areal, 1863, -1084, 1864, accel, -1092, -873, 9502, gyro, 16, -20, -30

1970-01-01_01-10-59-756, ypr, 96.53, -19.57, 1.31, areal, 3490, -1879, 205, accel, 746, -1703, 7922, gyro, 16, -24, -28

1970-01-01_01-10-59-780, ypr, 97.49, -18.52, 1.40, areal, 3370, -850, -495, accel, 768, -660, 7270, gyro, 13, -26, -35

1970-01-01_01-10-59-809, ypr, 98.97, -17.20, 1.47, areal, 2243, 61, -838, accel, -178, 263, 6985, gyro, 5, -28, -33

1970-01-01_01-10-59-833, ypr, 99.93, -16.27, 1.21, areal, 1934, -547, -245, accel, -360, -381, 7617, gyro, 3, -28, -30

1970-01-01_01-10-59-860, ypr, 101.15, -14.71, 0.72, areal, 2951, -1275, 342, accel, 871, -1176, 8266, gyro, 3, -22, -23

1970-01-01_01-10-59-886, ypr, 102.11, -13.37, 0.53, areal, 3026, -843, 552, accel, 1132, -770, 8522, gyro, 5, -15, -19

1970-01-01_01-10-59-912, ypr, 102.56, -12.83, 0.65, areal, 2239, -155, 505, accel, 420, -65, 8492, gyro, 5, -11, -14

1970-01-01_01-10-59-937, ypr, 102.96, -12.30, 1.00, areal, 1774, 144, 29, accel, 29, 283, 8032, gyro, 10, -8, -8

1970-01-01_01-10-59-961, ypr, 103.17, -11.88, 1.28, areal, 2310, 9, -1135, accel, 624, 189, 6879, gyro, 11, -6, -6

1970-01-01_01-10-59-986, ypr, 103.34, -11.34, 1.53, areal, 3401, -701, -2226, accel, 1791, -487, 5803, gyro, 8, 3, -1

1970-01-01_01-11-00-009, ypr, 103.28, -11.13, 1.72, areal, 3983, -271, -2559, accel, 2402, -30, 5475, gyro, 7, 11, 3

1970-01-01_01-11-00-033, ypr, 103.05, -11.21, 2.09, areal, 3803, 856, -2478, accel, 2211, 1149, 5552, gyro, 0, 19, 7

1970-01-01_01-11-00-057, ypr, 102.39, -11.96, 2.49, areal, 3218, 1598, -2544, accel, 1521, 1947, 5462, gyro, -6, 31, 14

1970-01-01_01-11-00-080, ypr, 101.83, -12.78, 2.42, areal, 2272, 576, -1704, accel, 460, 914, 6277, gyro, -8, 38, 19

1970-01-01_01-11-00-108, ypr, 100.79, -14.24, 2.57, areal, 2343, 787, -2430, accel, 328, 1143, 5502, gyro, -3, 38, 21

1970-01-01_01-11-00-131, ypr, 100.05, -15.21, 2.84, areal, 1641, 1281, -1613, accel, -507, 1673, 6281, gyro, -6, 40, 20

1970-01-01_01-11-00-157, ypr, 99.05, -16.95, 3.06, areal, 802, 150, -2489, accel, -1586, 569, 5336, gyro, 1, 34, 18

1970-01-01_01-11-00-180, ypr, 98.39, -17.71, 3.36, areal, 1659, 703, -2581, accel, -833, 1161, 5208, gyro, 0, 34, 19

1970-01-01_01-11-00-203, ypr, 97.76, -18.53, 3.71, areal, 1688, 941, -2534, accel, -914, 1443, 5217, gyro, -7, 34, 15

1970-01-01_01-11-00-227, ypr, 96.74, -20.01, 3.86, areal, 763, 931, 172, accel, -2039, 1450, 7853, gyro, -5, 36, 21

1970-01-01_01-11-00-250, ypr, 96.13, -20.73, 3.98, areal, 1872, 150, -1013, accel, -1027, 682, 6629, gyro, -4, 33, 16

1970-01-01_01-11-00-273, ypr, 95.60, -21.44, 3.94, areal, 1485, -169, 575, accel, -1508, 354, 8183, gyro, -4, 34, 16

1970-01-01_01-11-00-298, ypr, 95.05, -22.34, 4.09, areal, 1970, -597, -1662, accel, -1144, -57, 5895, gyro, 3, 22, 6

1970-01-01_01-11-00-322, ypr, 94.89, -22.90, 4.24, areal, -67, 752, 200, accel, -3255, 1310, 7726, gyro, -5, 12, -1

1970-01-01_01-11-00-347, ypr, 94.92, -23.13, 4.63, areal, -1179, 1130, 3556, accel, -4397, 1738, 11065, gyro, 4, -5, -5

1970-01-01_01-11-00-371, ypr, 95.04, -22.58, 4.51, areal, 89, -410, 2581, accel, -3057, 185, 10122, gyro, 5, -16, 2

1970-01-01_01-11-00-396, ypr, 95.43, -21.70, 4.38, areal, 891, -1124, 524, accel, -2137, -543, 8114, gyro, 5, -17, -14

1970-01-01_01-11-00-426, ypr, 96.55, -20.47, 3.82, areal, 1633, -1624, 604, accel, -1231, -1113, 8262, gyro, 4, -30, -25

1970-01-01_01-11-00-450, ypr, 97.45, -19.32, 3.47, areal, 2041, -1366, 377, accel, -669, -899, 8094, gyro, 2, -34, -27

1970-01-01_01-11-00-479, ypr, 98.72, -17.41, 3.05, areal, 2123, -1257, 1757, accel, -328, -842, 9563, gyro, 5, -39, -25

1970-01-01_01-11-00-505, ypr, 99.70, -15.98, 2.77, areal, 2122, -1928, 1272, accel, -133, -1547, 9138, gyro, 12, -43, -29

1970-01-01_01-11-00-532, ypr, 101.23, -13.74, 2.76, areal, 2696, -1342, -1852, accel, 750, -959, 6096, gyro, 11, -49, -31

1970-01-01_01-11-00-559, ypr, 102.68, -11.27, 2.63, areal, 3380, -1096, -3130, accel, 1779, -728, 4895, gyro, 2, -48, -28

1970-01-01_01-11-00-583, ypr, 103.55, -9.69, 2.45, areal, 3100, -401, -2013, accel, 1722, -57, 6055, gyro, -3, -44, -26

1970-01-01_01-11-00-610, ypr, 104.60, -7.72, 2.41, areal, 1543, 46, 408, accel, 443, 388, 8519, gyro, 4, -42, -20

1970-01-01_01-11-00-634, ypr, 105.18, -6.57, 2.61, areal, 807, 171, 945, accel, -130, 542, 9075, gyro, 11, -39, -16

1970-01-01_01-11-00-659, ypr, 105.73, -5.15, 3.18, areal, 538, 404, -1244, accel, -196, 857, 6902, gyro, 9, -29, -7

1970-01-01_01-11-00-683, ypr, 105.82, -4.39, 3.28, areal, 985, -296, -1940, accel, 358, 170, 6215, gyro, 4, -21, 2

1970-01-01_01-11-00-709, ypr, 105.45, -3.62, 3.15, areal, 1545, 257, -3300, accel, 1028, 707, 4863, gyro, -14, -5, 13

1970-01-01_01-11-00-734, ypr, 104.98, -3.52, 2.87, areal, 939, 690, -437, accel, 437, 1099, 7729, gyro, -15, 2, 17

1970-01-01_01-11-00-758, ypr, 104.18, -3.79, 2.54, areal, 44, 189, 8, accel, -497, 551, 8175, gyro, -9, 8, 20

1970-01-01_01-11-00-783, ypr, 103.50, -4.14, 2.33, areal, -313, 306, 420, accel, -904, 638, 8584, gyro, -8, 11, 25

1970-01-01_01-11-00-807, ypr, 102.21, -4.66, 2.37, areal, 179, 320, 1119, accel, -486, 658, 9278, gyro, -4, 15, 32

1970-01-01_01-11-00-832, ypr, 101.20, -4.91, 2.27, areal, 1662, -92, -2113, accel, 962, 231, 6042, gyro, -5, 21, 35

1970-01-01_01-11-00-857, ypr, 99.78, -5.52, 1.86, areal, 2014, -687, -4280, accel, 1227, -423, 3869, gyro, -14, 25, 29

1970-01-01_01-11-00-882, ypr, 98.98, -6.22, 1.41, areal, 1047, -326, -4305, accel, 160, -126, 3835, gyro, -19, 24, 27

1970-01-01_01-11-00-907, ypr, 97.88, -7.33, 0.93, areal, -313, 470, -1534, accel, -1358, 603, 6590, gyro, -15, 18, 24

1970-01-01_01-11-00-933, ypr, 97.12, -7.89, 0.72, areal, -117, 355, -1583, accel, -1241, 458, 6530, gyro, -16, 18, 26

1970-01-01_01-11-00-958, ypr, 96.06, -8.47, 0.09, areal, 1526, 155, -2630, accel, 320, 168, 5473, gyro, -20, 20, 23

1970-01-01_01-11-00-982, ypr, 95.39, -8.92, -0.13, areal, 713, 1984, 1649, accel, -556, 1966, 9742, gyro, -22, 23, 22

1970-01-01_01-11-01-007, ypr, 94.24, -9.88, -0.04, areal, 293, 1196, 4505, accel, -1112, 1190, 12576, gyro, -6, 23, 29

1970-01-01_01-11-01-032, ypr, 93.35, -10.27, -0.12, areal, 1812, 581, 2355, accel, 352, 565, 10417, gyro, -5, 27, 32

1970-01-01_01-11-01-057, ypr, 92.01, -10.88, -0.00, areal, 2919, 512, 1982, accel, 1373, 512, 10027, gyro, -8, 30, 30

1970-01-01_01-11-01-081, ypr, 91.17, -11.45, -0.08, areal, 2214, -1, 2924, accel, 588, -13, 10953, gyro, -7, 32, 29

1970-01-01_01-11-01-107, ypr, 90.02, -12.79, -0.09, areal, 1280, -164, 481, accel, -533, -177, 8470, gyro, -3, 31, 28

1970-01-01_01-11-01-131, ypr, 89.22, -13.55, -0.09, areal, 1566, -966, 281, accel, -353, -979, 8245, gyro, -4, 33, 29

1970-01-01_01-11-01-157, ypr, 87.96, -14.70, -0.37, areal, 2576, -2282, -142, accel, 497, -2334, 7781, gyro, 0, 39, 36

1970-01-01_01-11-01-181, ypr, 86.99, -15.45, -0.20, areal, 3469, -1460, -630, accel, 1287, -1487, 7265, gyro, 2, 41, 35

1970-01-01_01-11-01-207, ypr, 85.63, -16.59, 0.39, areal, 4096, 81, -670, accel, 1758, 135, 7180, gyro, 1, 42, 29

1970-01-01_01-11-01-229, ypr, 84.86, -17.27, 0.80, areal, 4229, 832, -47, accel, 1797, 942, 7774, gyro, -3, 42, 22

1970-01-01_01-11-01-252, ypr, 84.29, -18.09, 1.05, areal, 2873, 988, 1788, accel, 330, 1132, 9574, gyro, -3, 38, 19

1970-01-01_01-11-01-274, ypr, 83.65, -18.77, 1.35, areal, 2309, 631, 2477, accel, -327, 814, 10231, gyro, 2, 31, 21

1970-01-01_01-11-01-298, ypr, 83.08, -19.49, 1.64, areal, 2528, -639, 27, accel, -204, -418, 7747, gyro, 9, 22, 12

1970-01-01_01-11-01-321, ypr, 82.91, -19.85, 1.83, areal, 2645, -992, -1241, accel, -137, -747, 6460, gyro, 7, 17, 4

1970-01-01_01-11-01-350, ypr, 82.76, -20.13, 2.10, areal, 2311, 136, -496, accel, -507, 419, 7190, gyro, 0, 12, 2

1970-01-01_01-11-01-373, ypr, 82.65, -20.29, 2.31, areal, 1432, 849, 909, accel, -1409, 1159, 8587, gyro, 1, 10, 1

1970-01-01_01-11-01-398, ypr, 82.42, -20.31, 2.40, areal, 2315, -733, 1631, accel, -528, -412, 9308, gyro, 2, 13, 8

1970-01-01_01-11-01-421, ypr, 82.25, -20.27, 2.29, areal, 2763, -1645, 2287, accel, -74, -1339, 9966, gyro, 8, 15, 11

1970-01-01_01-11-01-448, ypr, 81.51, -20.44, 3.04, areal, 2766, -145, 1166, accel, -95, 262, 8832, gyro, 11, 17, 18

1970-01-01_01-11-01-471, ypr, 80.93, -20.66, 3.67, areal, 2647, 84, 474, accel, -242, 576, 8123, gyro, 10, 17, 18

1970-01-01_01-11-01-497, ypr, 80.17, -20.93, 4.29, areal, 4322, -481, -2026, accel, 1395, 91, 5604, gyro, 6, 22, 17

1970-01-01_01-11-01-519, ypr, 79.65, -21.06, 4.42, areal, 6034, -896, -2547, accel, 3090, -307, 5074, gyro, -3, 31, 19

1970-01-01_01-11-01-543, ypr, 79.04, -21.37, 4.36, areal, 6357, -828, -1542, accel, 3373, -248, 6064, gyro, -11, 41, 22

1970-01-01_01-11-01-568, ypr, 77.92, -22.50, 4.37, areal, 4739, -582, 640, accel, 1604, -6, 8187, gyro, -8, 49, 29

1970-01-01_01-11-01-592, ypr, 77.11, -23.45, 4.48, areal, 4363, -959, 772, accel, 1103, -373, 8265, gyro, -4, 52, 30

1970-01-01_01-11-01-617, ypr, 75.90, -25.00, 5.04, areal, 4235, -86, 949, accel, 774, 566, 8345, gyro, -3, 53, 26

1970-01-01_01-11-01-643, ypr, 75.19, -25.91, 5.27, areal, 4506, -564, 1081, accel, 927, 113, 8418, gyro, -4, 55, 26

1970-01-01_01-11-01-668, ypr, 74.20, -27.50, 5.49, areal, 3984, -491, 1435, accel, 202, 204, 8668, gyro, -8, 56, 22

1970-01-01_01-11-01-692, ypr, 73.64, -28.63, 5.75, areal, 2527, -153, 3395, accel, -1397, 567, 10550, gyro, -4, 51, 21

1970-01-01_01-11-01-718, ypr, 72.80, -29.86, 6.20, areal, 3115, -691, 2563, accel, -963, 75, 9626, gyro, 3, 45, 19

1970-01-01_01-11-01-742, ypr, 72.52, -30.70, 6.39, areal, 3268, -1126, 1421, accel, -914, -342, 8421, gyro, 2, 42, 11

1970-01-01_01-11-01-767, ypr, 72.18, -31.80, 6.53, areal, 2053, -655, 3237, accel, -2263, 137, 10155, gyro, -1, 34, 12

1970-01-01_01-11-01-791, ypr, 71.83, -32.11, 6.93, areal, 1560, 18, 4567, accel, -2794, 855, 11456, gyro, 5, 24, 10

1970-01-01_01-11-01-814, ypr, 71.55, -32.15, 7.26, areal, 2543, -663, 3951, accel, -1815, 213, 10831, gyro, 10, 20, 10

1970-01-01_01-11-01-838, ypr, 71.52, -32.23, 7.49, areal, 3712, -1559, 1608, accel, -656, -656, 8479, gyro, 13, 16, -1

1970-01-01_01-11-01-862, ypr, 71.63, -32.30, 7.66, areal, 3658, -1184, 725, accel, -718, -261, 7588, gyro, 10, 11, -3

1970-01-01_01-11-01-887, ypr, 71.61, -31.99, 7.93, areal, 3620, -563, 1190, accel, -720, 395, 8072, gyro, 5, 3, -3

1970-01-01_01-11-01-910, ypr, 71.74, -31.54, 7.87, areal, 3631, -1185, 1441, accel, -654, -230, 8357, gyro, 10, -3, -6

1970-01-01_01-11-01-936, ypr, 72.18, -30.78, 7.77, areal, 4952, -1542, -1045, accel, 760, -591, 5928, gyro, 9, -8, -14

1970-01-01_01-11-01-964, ypr, 72.57, -30.23, 7.48, areal, 5358, -1591, -1469, accel, 1235, -670, 5549, gyro, 2, -6, -14

1970-01-01_01-11-01-990, ypr, 72.86, -29.49, 6.84, areal, 5788, -1247, -869, accel, 1756, -398, 6210, gyro, -12, 4, -4

1970-01-01_01-11-02-017, ypr, 72.68, -29.04, 6.41, areal, 4092, 6, 3247, accel, 116, 807, 10365, gyro, -8, 15, 5

1970-01-01_01-11-02-040, ypr, 72.40, -28.93, 6.39, areal, 3389, -112, 4542, accel, -574, 685, 11667, gyro, -4, 18, 9

1970-01-01_01-11-02-067, ypr, 71.99, -28.99, 6.40, areal, 4053, -1137, 2404, accel, 83, -339, 9525, gyro, 1, 21, 12

1970-01-01_01-11-02-090, ypr, 71.52, -29.06, 6.47, areal, 4978, -1128, 1230, accel, 1000, -321, 8346, gyro, -6, 24, 18

1970-01-01_01-11-02-117, ypr, 70.82, -29.28, 6.50, areal, 4175, -681, 1672, accel, 169, 127, 8771, gyro, -7, 25, 14

1970-01-01_01-11-02-140, ypr, 70.48, -29.59, 6.52, areal, 3022, -863, 1797, accel, -1022, -54, 8874, gyro, -2, 20, 13

1970-01-01_01-11-02-167, ypr, 70.24, -29.77, 6.62, areal, 2923, -1071, 344, accel, -1144, -251, 7407, gyro, 4, 8, 3

1970-01-01_01-11-02-190, ypr, 70.16, -29.63, 6.68, areal, 3636, -862, -634, accel, -413, -34, 6438, gyro, 2, 4, 1

1970-01-01_01-11-02-217, ypr, 69.99, -29.20, 6.49, areal, 4419, -1305, -457, accel, 423, -497, 6647, gyro, -3, 5, 5

1970-01-01_01-11-02-240, ypr, 69.83, -28.85, 6.29, areal, 5019, -1307, -473, accel, 1067, -521, 6658, gyro, -4, 6, 4

1970-01-01_01-11-02-269, ypr, 69.57, -28.43, 6.07, areal, 5113, -1058, -61, accel, 1214, -297, 7102, gyro, -6, 11, 6

1970-01-01_01-11-02-293, ypr, 69.36, -28.33, 5.84, areal, 4903, -1450, 149, accel, 1016, -717, 7322, gyro, -6, 15, 9

1970-01-01_01-11-02-319, ypr, 68.87, -28.27, 5.56, areal, 5547, -1435, -6, accel, 1667, -737, 7174, gyro, -9, 23, 13

1970-01-01_01-11-02-343, ypr, 68.49, -28.39, 5.43, areal, 4945, -961, 1390, accel, 1050, -279, 8564, gyro, -9, 27, 14

1970-01-01_01-11-02-369, ypr, 67.67, -28.63, 5.61, areal, 3378, -54, 4254, accel, -546, 649, 11410, gyro, -2, 25, 20

1970-01-01_01-11-02-393, ypr, 66.99, -28.60, 6.26, areal, 3007, 1372, 5202, accel, -914, 2157, 12352, gyro, 3, 19, 16

1970-01-01_01-11-02-417, ypr, 66.51, -28.28, 6.78, areal, 3085, 247, 5273, accel, -796, 1099, 12436, gyro, 9, 11, 5

1970-01-01_01-11-02-439, ypr, 66.38, -27.88, 6.91, areal, 4106, -239, 4201, accel, 275, 632, 11390, gyro, 6, 7, 1

1970-01-01_01-11-02-462, ypr, 66.39, -27.36, 6.82, areal, 4397, -879, 4046, accel, 633, -16, 11271, gyro, 4, 3, -4

1970-01-01_01-11-02-487, ypr, 66.65, -26.49, 6.30, areal, 4350, -2279, 3396, accel, 697, -1475, 10684, gyro, 6, -3, -7

1970-01-01_01-11-02-511, ypr, 66.97, -25.93, 6.02, areal, 3885, -2392, 2205, accel, 303, -1620, 9532, gyro, 10, -8, -12

1970-01-01_01-11-02-534, ypr, 67.32, -25.43, 5.95, areal, 3175, -1844, 1109, accel, -342, -1077, 8468, gyro, 10, -12, -13

1970-01-01_01-11-02-564, ypr, 67.72, -24.53, 5.90, areal, 2988, -1249, 125, accel, -413, -483, 7538, gyro, 3, -14, -11

1970-01-01_01-11-02-589, ypr, 67.94, -23.80, 5.46, areal, 2603, -2166, 421, accel, -702, -1453, 7883, gyro, 3, -4, 3

1970-01-01_01-11-02-614, ypr, 67.71, -23.58, 5.38, areal, 3135, -2026, -631, accel, -142, -1323, 6843, gyro, 0, 5, 13

1970-01-01_01-11-02-639, ypr, 66.88, -23.48, 5.51, areal, 4085, -1226, 321, accel, 821, -505, 7800, gyro, -6, 24, 23

1970-01-01_01-11-02-662, ypr, 66.04, -23.72, 5.60, areal, 4432, -1307, 1112, accel, 1137, -576, 8577, gyro, -6, 35, 35

1970-01-01_01-11-02-687, ypr, 64.31, -24.41, 6.02, areal, 5198, -953, 2135, accel, 1814, -171, 9554, gyro, -4, 49, 45

1970-01-01_01-11-02-711, ypr, 63.02, -25.11, 6.62, areal, 5597, -474, 1569, accel, 2122, 380, 8938, gyro, -3, 55, 46

1970-01-01_01-11-02-733, ypr, 61.73, -25.94, 7.25, areal, 6154, -492, 328, accel, 2571, 437, 7636, gyro, -4, 60, 47

1970-01-01_01-11-02-758, ypr, 60.05, -27.48, 7.98, areal, 5632, -983, 93, accel, 1853, 25, 7291, gyro, -4, 60, 39

1970-01-01_01-11-02-781, ypr, 59.19, -28.48, 8.30, areal, 5676, -1915, -467, accel, 1770, -876, 6658, gyro, -2, 55, 36

1970-01-01_01-11-02-804, ypr, 58.46, -29.28, 8.57, areal, 6100, -2077, -359, accel, 2094, -1012, 6706, gyro, 0, 51, 29

1970-01-01_01-11-02-829, ypr, 57.67, -30.31, 9.20, areal, 4773, -743, 538, accel, 640, 387, 7520, gyro, 1, 40, 15

1970-01-01_01-11-02-851, ypr, 57.34, -30.96, 9.62, areal, 3082, 102, 1347, accel, -1132, 1276, 8273, gyro, 0, 32, 11

1970-01-01_01-11-02-878, ypr, 56.99, -31.51, 9.99, areal, 2061, 252, 2207, accel, -2220, 1465, 9086, gyro, 0, 18, 7

1970-01-01_01-11-02-901, ypr, 56.79, -31.52, 10.07, areal, 2110, -126, 2977, accel, -2172, 1095, 9852, gyro, -1, 13, 6

1970-01-01_01-11-02-924, ypr, 56.65, -31.35, 9.91, areal, 2624, -1211, 3040, accel, -1637, -8, 9932, gyro, 3, 10, 5

1970-01-01_01-11-02-950, ypr, 56.46, -31.04, 9.77, areal, 3483, -1910, 2477, accel, -740, -720, 9394, gyro, 6, 11, 7

1970-01-01_01-11-02-973, ypr, 56.20, -30.83, 9.98, areal, 3976, -1369, 2310, accel, -222, -151, 9238, gyro, 8, 14, 9

1970-01-01_01-11-02-998, ypr, 55.58, -30.60, 10.53, areal, 4070, -964, 3139, accel, -99, 324, 10072, gyro, 9, 19, 15

1970-01-01_01-11-03-021, ypr, 55.06, -30.49, 11.01, areal, 4351, -887, 3690, accel, 195, 460, 10619, gyro, 11, 25, 18

1970-01-01_01-11-03-043, ypr, 54.55, -30.48, 11.48, areal, 5091, -1626, 3335, accel, 936, -222, 10254, gyro, 14, 29, 19

1970-01-01_01-11-03-068, ypr, 53.48, -30.20, 12.25, areal, 7565, -1859, 1880, accel, 3445, -358, 8799, gyro, 11, 29, 27

1970-01-01_01-11-03-091, ypr, 52.64, -30.05, 12.77, areal, 7160, -1418, 2313, accel, 3059, 149, 9229, gyro, 1, 34, 23

1970-01-01_01-11-03-113, ypr, 52.10, -30.45, 13.02, areal, 6387, -1583, 1142, accel, 2237, 7, 8023, gyro, 0, 38, 21

1970-01-01_01-11-03-137, ypr, 51.25, -31.07, 13.26, areal, 5034, -1908, 1683, accel, 806, -299, 8513, gyro, -3, 38, 19

1970-01-01_01-11-03-205, ypr, 50.01, -32.38, 14.04, areal, 3525, -1618, 1087, accel, -861, 59, 7799, gyro, 6, 23, 10

1970-01-01_01-11-03-228, ypr, 49.77, -32.52, 14.29, areal, 3880, -1570, 567, accel, -523, 134, 7261, gyro, 4, 18, 9

1970-01-01_01-11-03-251, ypr, 49.50, -32.50, 14.33, areal, 4304, -1882, 733, accel, -96, -173, 7427, gyro, 2, 17, 9

1970-01-01_01-11-03-275, ypr, 49.21, -32.38, 14.32, areal, 5059, -1936, 417, accel, 672, -225, 7120, gyro, 2, 18, 8

1970-01-01_01-11-03-299, ypr, 48.85, -32.49, 14.33, areal, 4821, -1766, 463, accel, 421, -57, 7158, gyro, -5, 25, 9

1970-01-01_01-11-03-322, ypr, 48.49, -32.75, 14.18, areal, 4334, -1852, 1282, accel, -97, -165, 7962, gyro, -9, 30, 17

1970-01-01_01-11-03-348, ypr, 47.57, -33.12, 14.10, areal, 4435, -1855, 2031, accel, -40, -184, 8686, gyro, -12, 34, 23

1970-01-01_01-11-03-371, ypr, 46.86, -33.31, 13.93, areal, 4769, -2253, 2851, accel, 271, -605, 9496, gyro, -13, 37, 26

1970-01-01_01-11-03-395, ypr, 46.14, -33.56, 13.81, areal, 4333, -2122, 3870, accel, -195, -493, 10499, gyro, -10, 39, 25

1970-01-01_01-11-03-420, ypr, 45.10, -34.03, 14.02, areal, 4251, -2057, 2899, accel, -333, -413, 9486, gyro, -5, 34, 26

1970-01-01_01-11-03-443, ypr, 44.51, -34.27, 14.14, areal, 4606, -2104, 2229, accel, -6, -450, 8794, gyro, -5, 29, 20

1970-01-01_01-11-03-468, ypr, 43.70, -34.26, 14.25, areal, 5203, -1727, 2177, accel, 592, -61, 8740, gyro, -3, 24, 15

1970-01-01_01-11-03-509, ypr, 42.75, -33.92, 14.28, areal, 6018, -1918, 2337, accel, 1447, -242, 8925, gyro, -1, 21, 10

1970-01-01_01-11-03-532, ypr, 42.43, -33.82, 14.14, areal, 5951, -2268, 2255, accel, 1392, -606, 8855, gyro, 0, 23, 10

1970-01-01_01-11-03-559, ypr, 41.88, -33.81, 14.13, areal, 5708, -2103, 2302, accel, 1150, -442, 8903, gyro, 0, 27, 13

1970-01-01_01-11-03-582, ypr, 41.41, -33.86, 14.27, areal, 5946, -2004, 2140, accel, 1382, -328, 8732, gyro, 0, 30, 17

1970-01-01_01-11-03-608, ypr, 40.47, -33.92, 14.42, areal, 6805, -2533, 1627, accel, 2234, -841, 8211, gyro, -4, 33, 22

1970-01-01_01-11-03-632, ypr, 39.76, -33.99, 14.45, areal, 6775, -2746, 1929, accel, 2196, -1052, 8507, gyro, -4, 36, 24

1970-01-01_01-11-03-659, ypr, 38.89, -34.46, 14.79, areal, 6599, -2689, 782, accel, 1965, -966, 7313, gyro, 0, 38, 20

1970-01-01_01-11-03-682, ypr, 38.51, -34.86, 15.04, areal, 5343, -1894, 1817, accel, 662, -150, 8309, gyro, 1, 35, 14

1970-01-01_01-11-03-709, ypr, 37.84, -34.90, 15.71, areal, 3499, -142, 5540, accel, -1188, 1677, 12008, gyro, 7, 23, 14

1970-01-01_01-11-03-732, ypr, 37.34, -34.50, 15.97, areal, 4305, -1427, 5374, accel, -334, 430, 11864, gyro, 15, 16, 15

1970-01-01_01-11-03-755, ypr, 37.15, -34.16, 16.21, areal, 4948, -2328, 3883, accel, 349, -437, 10392, gyro, 22, 10, 4

1970-01-01_01-11-03-779, ypr, 37.24, -33.48, 16.77, areal, 5089, -1195, 3427, accel, 571, 776, 9969, gyro, 21, 0, -9

1970-01-01_01-11-03-808, ypr, 37.50, -32.46, 16.79, areal, 5550, -1928, 2740, accel, 1153, 68, 9358, gyro, 16, -8, -13

1970-01-01_01-11-03-832, ypr, 37.81, -31.75, 16.35, areal, 5161, -2753, 3013, accel, 851, -792, 9697, gyro, 14, -9, -17

1970-01-01_01-11-03-858, ypr, 38.49, -30.85, 15.64, areal, 4159, -3113, 3281, accel, -41, -1217, 10054, gyro, 16, -10, -17

